property,qid,value,occurrences
P61,Q17504,Q4949213,2
P61,Q17507,Q109307094,2
P61,Q17509,Q109319102,2
P61,Q17512,Q109320579,2
P61,Q17513,Q109322719,2
P61,Q17515,Q11529529,2
P61,Q17516,Q109323035,2
P61,Q17517,Q109304150,2
P61,Q17524,Q109305266,2
P61,Q17525,Q366722,2
P61,Q17535,Q110592080,2
P61,Q17562,Q922862,2
P61,Q17563,Q5361863,2
P61,Q17568,Q11655355,2
P61,Q17576,Q437518,2
P61,Q17578,Q3135344,2
P61,Q17579,Q7140629,2
P61,Q17585,Q6607384,2
P61,Q17593,Q110610032,2
P61,Q17594,Q3073329,2
P61,Q17597,Q11427759,2
P61,Q17598,Q119923203,2
P61,Q17607,Q109799130,2
P61,Q17626,Q314063,2
P61,Q17628,Q497432,2
P61,Q17629,Q497460,2
P61,Q17630,Q16184938,2
P61,Q17632,Q28517179,2
P61,Q17633,Q496592,2
P61,Q17634,Q494883,2
P61,Q17635,Q84363404,2
P61,Q17636,Q28501892,2
P61,Q17637,Q28777920,2
P61,Q17638,Q84764622,2
P61,Q17639,Q485591,2
P61,Q17640,Q16167397,2
P61,Q17641,Q84688387,2
P61,Q17642,Q490888,2
P61,Q17644,Q4308625,2
P61,Q17645,Q4308657,2
P61,Q17647,Q11097327,2
P61,Q17648,Q11097298,2
P61,Q17649,Q10917554,2
P61,Q17650,Q4308218,2
P61,Q17651,Q15903178,2
P61,Q17652,Q8251363,2
P61,Q17653,Q8262885,2
P61,Q17654,Q8251530,2
P61,Q17655,Q16076737,2
P61,Q17656,Q8251601,2
P61,Q17657,Q8251583,2
P61,Q17658,Q18118144,2
P61,Q17659,Q65801414,2
P61,Q17660,Q1152149,2
P61,Q17661,Q8251352,2
P61,Q17662,Q8262893,2
P61,Q17663,Q8251489,2
P61,Q17665,Q8251514,2
P61,Q17666,Q8251456,2
P61,Q17667,Q8251372,2
P61,Q17668,Q855999,2
P61,Q17669,Q699664,2
P61,Q17670,Q4308808,2
P61,Q17671,Q701556,2
P61,Q17672,Q703328,2
P61,Q17673,Q4308867,2
P61,Q17674,Q4308980,2
P61,Q17675,Q4309009,2
P61,Q17676,Q4307810,2
P61,Q17677,Q9703,2
P61,Q17678,Q4309050,2
P61,Q17679,Q4309077,2
P61,Q17680,Q4309087,2
P61,Q17681,Q4309099,2
P61,Q17682,Q4309120,2
P61,Q17683,Q4309207,2
P61,Q17684,Q4309884,2
P61,Q17685,Q4309898,2
P61,Q17686,Q4309903,2
P61,Q17687,Q4309910,2
P61,Q17688,Q4309916,2
P61,Q17689,Q4309922,2
P61,Q17690,Q4309933,2
P61,Q17691,Q4309944,2
P61,Q17692,Q4309963,2
P61,Q17693,Q4309969,2
P61,Q17694,Q4309987,2
P61,Q17695,Q4310027,2
P61,Q17696,Q4310040,2
P61,Q17697,Q4310055,2
P61,Q17698,Q4310073,2
P61,Q17699,Q4310081,2
P61,Q17700,Q4310088,2
P61,Q17701,Q4310095,2
P61,Q17702,Q4310103,2
P61,Q17703,Q4310113,2
P61,Q17704,Q8255026,2
P61,Q17705,Q5067754,2
P61,Q17706,Q10350884,2
P61,Q17707,Q11110091,2
P61,Q17708,Q48890506,2
P61,Q17709,Q45479691,2
P61,Q17710,Q45419224,2
P61,Q17711,Q16260285,2
P61,Q17712,Q45421261,2
P61,Q17713,Q10564930,2
P61,Q17714,Q22813910,2
P61,Q17715,Q11125555,2
P61,Q17716,Q24836638,2
P61,Q17717,Q24836697,2
P61,Q17718,Q45471917,2
P61,Q17720,Q65802743,2
P61,Q17721,Q45477921,2
P61,Q17722,Q45478206,2
P61,Q17723,Q133447392,2
P61,Q17724,Q16260451,2
P61,Q17725,Q45599462,2
P61,Q17727,Q45489131,2
P61,Q17728,Q45489195,2
P61,Q17729,Q45489257,2
P61,Q17730,Q45489322,2
P61,Q17731,Q45489388,2
P61,Q17732,Q45489578,2
P61,Q17733,Q45489642,2
P61,Q17734,Q45489705,2
P61,Q17736,Q45489835,2
P61,Q17737,Q45489901,2
P61,Q17738,Q45489963,2
P61,Q17739,Q45490026,2
P61,Q17741,Q45490153,2
P61,Q17742,Q45490218,2
P61,Q17746,Q45476198,2
P61,Q17747,Q45476325,2
P61,Q17748,Q45476390,2
P61,Q17750,Q45476709,2
P61,Q17752,Q45424433,2
P61,Q17753,Q45478855,2
P61,Q17754,Q45478920,2
P61,Q17755,Q45488113,2
P61,Q17756,Q45488177,2
P61,Q17757,Q45488240,2
P61,Q17758,Q45488620,2
P61,Q17759,Q45488748,2
P61,Q17760,Q30924023,2
P61,Q17761,Q45471353,2
P61,Q17766,Q45474485,2
P61,Q17767,Q45474610,2
P61,Q17768,Q45474739,2
P61,Q17771,Q16075506,2
P61,Q17772,Q11095932,2
P61,Q17773,Q16075508,2
P61,Q17774,Q10338468,2
P61,Q17776,Q10899765,2
P61,Q17778,Q45422697,2
P61,Q17779,Q45475630,2
P61,Q17780,Q45474993,2
P61,Q17781,Q65808461,2
P61,Q17782,Q45627709,2
P61,Q17783,Q45449182,2
P61,Q17784,Q45449244,2
P61,Q17785,Q45449309,2
P61,Q17786,Q45449371,2
P61,Q17787,Q45449436,2
P61,Q17788,Q45449498,2
P61,Q17789,Q45449561,2
P61,Q17790,Q45449626,2
P61,Q17793,Q97613640,2
P61,Q17801,Q11603659,2
P61,Q17813,Q11356536,2
P61,Q17816,Q3547763,2
P61,Q17817,Q11359194,2
P61,Q17821,Q11359151,2
P61,Q17825,Q11383453,2
P61,Q17830,Q11467611,2
P61,Q17833,Q11538478,2
P61,Q17836,Q11392554,2
P61,Q17841,Q11605894,2
P61,Q17849,Q11368983,2
P61,Q17852,Q11577035,2
P61,Q17853,Q11577038,2
P61,Q17857,Q11642967,2
P61,Q17861,Q11383433,2
P61,Q17870,Q11625156,2
P61,Q17871,Q11515465,2
P61,Q17880,Q1045252,2
P61,Q17881,Q11464906,2
P61,Q17885,Q11635691,2
P61,Q17886,Q11635711,2
P61,Q17887,Q11516758,2
P61,Q17888,Q11605895,2
P61,Q17889,Q11605898,2
P61,Q17890,Q11605897,2
P61,Q17896,Q11353116,2
P61,Q17897,Q11353152,2
P61,Q17898,Q11353156,2
P61,Q17899,Q11353151,2
P61,Q17902,Q11239136,2
P61,Q17903,Q11530315,2
P61,Q17904,Q10856573,2
P61,Q17905,Q11530370,2
P61,Q17909,Q11530587,2
P61,Q17910,Q10729465,2
P61,Q17911,Q11239108,2
P61,Q17912,Q11530420,2
P61,Q17922,Q11519426,2
P61,Q17929,Q11428922,2
P61,Q17930,Q11463134,2
P61,Q17931,Q11463153,2
P61,Q17935,Q11460016,2
P61,Q17939,Q11603877,2
P61,Q17940,Q11603870,2
P61,Q17942,Q11583546,2
P61,Q17945,Q17193115,2
P61,Q17948,Q11379134,2
P61,Q17949,Q11379136,2
P61,Q17955,Q18460492,2
P61,Q17956,Q18336679,2
P61,Q17965,Q11546122,2
P61,Q17971,Q11474150,2
P61,Q17972,Q11405815,2
P61,Q17973,Q11353039,2
P61,Q17976,Q7223393,2
P61,Q17982,Q11606030,2
P61,Q17984,Q368605,2
P61,Q17985,Q6139376,2
P61,Q17986,Q1322768,2
P61,Q17987,Q4700168,2
P61,Q17991,Q38277354,2
P61,Q17997,Q109016453,2
P61,Q17998,Q11636809,2
P61,Q17999,Q11353149,2
P61,Q18001,Q11369390,2
P61,Q18003,Q11385038,2
P61,Q18004,Q11537355,2
P61,Q18006,Q11545524,2
P61,Q18010,Q52083733,2
P61,Q18011,Q11359211,2
P61,Q18016,Q6605636,2
P61,Q18017,Q6606332,2
P61,Q18018,Q109116873,2
P61,Q18019,Q109179697,2
P61,Q18020,Q11608403,2
P61,Q18021,Q4752463,2
P61,Q18022,Q11597224,2
P61,Q18023,Q11518602,2
P61,Q18024,Q11406744,2
P61,Q18029,Q11414259,2
P61,Q18030,Q28068934,2
P61,Q18044,Q11661365,2
P61,Q18046,Q1129287,2
P61,Q18047,Q311080,2
P61,Q18048,Q11651853,2
P61,Q18051,Q11420151,2
P61,Q18052,Q11420147,2
P61,Q18055,Q8514779,2
P61,Q18059,Q11631967,2
P61,Q18063,Q11644665,2
P61,Q18064,Q11644650,2
P61,Q1815,Q4199265,2
P61,Q18516,Q1323770,2
P61,Q18518,Q287657,2
P61,Q18519,Q3530485,2
P61,Q18520,Q6637910,2
P61,Q18522,Q6788070,2
P61,Q18523,Q6997367,2
P61,Q18524,Q6997412,2
P61,Q18525,Q6997436,2
P61,Q18526,Q6997690,2
P61,Q18527,Q6997808,2
P61,Q18529,Q6998470,2
P61,Q18530,Q930282,2
P61,Q18548,Q3072642,2
P61,Q18559,Q11153651,2
P61,Q18566,Q366734,2
P61,Q18623,Q924830,2
P61,Q18624,Q942133,2
P61,Q18625,Q7140495,2
P61,Q18627,Q843299,2
P61,Q18642,Q323443,2
P61,Q18643,Q2439046,2
P61,Q18644,Q3530490,2
P61,Q18646,Q4925461,2
P61,Q18647,Q11520348,2
P61,Q18648,Q11560037,2
P61,Q18649,Q11630334,2
P61,Q18654,Q3530488,2
P61,Q18655,Q6993326,2
P61,Q18656,Q6993255,2
P61,Q18670,Q11551691,2
P61,Q18671,Q11551815,2
P61,Q18673,Q11551758,2
P61,Q18679,Q11530657,2
P61,Q18708,Q11650646,2
P61,Q18709,Q11650683,2
P61,Q18710,Q3080602,2
P61,Q18711,Q6956831,2
P61,Q19086,Q11557369,2
P61,Q19095,Q3198720,2
P61,Q19122,Q7243989,2
P61,Q19123,Q11538752,2
P61,Q19145,Q110072508,2
P61,Q19146,Q110665349,2
P61,Q19154,Q7004311,2
P61,Q19155,Q3530495,2
P61,Q19158,Q7004151,2
P61,Q19162,Q594626,2
P61,Q19164,Q7140596,2
P61,Q19165,Q7140740,2
P61,Q19166,Q7140841,2
P61,Q19167,Q7140523,2
P61,Q19168,Q11174074,2
P61,Q19180,Q22129700,2
P61,Q19182,Q6606189,2
P61,Q19191,Q110168711,2
P61,Q19194,Q3198728,2
P61,Q19195,Q7137131,2
P61,Q19196,Q7813715,2
P61,Q19219,Q11650644,2
P61,Q19220,Q11650641,2
P61,Q19221,Q11650709,2
P61,Q19230,Q11650663,2
P61,Q19231,Q11650669,2
P61,Q19235,Q3514229,2
P61,Q19237,Q7138736,2
P61,Q1944,Q1973947,3
P61,Q19670,Q3138980,2
P61,Q19671,Q11650693,2
P61,Q19849,Q116151,2
P61,Q19934,Q11551930,2
P61,Q20033,Q11650676,2
P61,Q20173,Q728162,2
P61,Q20177,Q6998088,2
P61,Q20192,Q11353163,2
P61,Q20193,Q11502538,2
P61,Q20194,Q11366227,2
P61,Q20195,Q11263372,2
P61,Q20196,Q7004178,2
P61,Q20197,Q11408990,2
P61,Q20198,Q7005143,2
P61,Q20199,Q7004218,2
P61,Q20200,Q7004063,2
P61,Q20201,Q7004882,2
P61,Q20202,Q7004928,2
P61,Q20204,Q110255173,2
P61,Q20205,Q110255254,2
P61,Q20206,Q118697715,2
P61,Q20207,Q6997727,2
P61,Q20211,Q11552148,2
P61,Q20212,Q11530408,2
P61,Q20214,Q11625699,2
P61,Q20215,Q6997311,2
P61,Q20302,Q11627465,2
P61,Q20315,Q10729363,2
P61,Q20316,Q284038,2
P61,Q20325,Q11530619,2
P61,Q20326,Q11678625,2
P61,Q20327,Q11245729,2
P61,Q20340,Q6992715,2
P61,Q20344,Q6993401,2
P61,Q20347,Q6992816,2
P61,Q20354,Q5227536,2
P61,Q20355,Q11551810,2
P61,Q20356,Q11552173,2
P61,Q20358,Q11551857,2
P61,Q20359,Q11551692,2
P61,Q20379,Q6998366,2
P61,Q20380,Q11530641,2
P61,Q20386,Q3125462,2
P61,Q20394,Q11530648,2
P61,Q20404,Q11605984,2
P61,Q20416,Q6729112,2
P61,Q20435,Q6956818,2
P61,Q20438,Q11650637,2
P61,Q20439,Q11430607,2
P61,Q20501,Q11598199,2
P61,Q20840,Q11530404,2
P61,Q20851,Q7223220,2
P61,Q20854,Q439675,2
P61,Q20856,Q108824128,2
P61,Q20857,Q909042,2
P61,Q20868,Q11369381,2
P61,Q20874,Q11376750,2
P61,Q20875,Q6606661,2
P61,Q20876,Q6607313,2
P61,Q20879,Q109779673,2
P61,Q20881,Q110073695,2
P61,Q20882,Q5499202,2
P61,Q20883,Q5370435,2
P61,Q20885,Q11439034,2
P61,Q20887,Q712627,2
P61,Q20888,Q3197569,2
P61,Q20889,Q6993284,2
P61,Q20891,Q11403874,2
P61,Q20892,Q466326,2
P61,Q20893,Q6605534,2
P61,Q20894,Q701201,2
P61,Q20895,Q759705,2
P61,Q20896,Q109779743,2
P61,Q20900,Q11490280,2
P61,Q20901,Q11530428,2
P61,Q20902,Q11490284,2
P61,Q20904,Q7244118,2
P61,Q20907,Q123414945,2
P61,Q20908,Q3530491,2
P61,Q20910,Q11490259,2
P61,Q20920,Q11121905,2
P61,Q20922,Q11111430,2
P61,Q20923,Q11111428,2
P61,Q20924,Q907048,2
P61,Q20927,Q11598206,2
P61,Q20936,Q924973,2
P61,Q20937,Q11520152,2
P61,Q20938,Q7140507,2
P61,Q20945,Q336383,2
P61,Q20946,Q3336095,2
P61,Q20948,Q11644478,2
P61,Q20950,Q846375,2
P61,Q20951,Q11644476,2
P61,Q20954,Q108857148,2
P61,Q20957,Q7223022,2
P61,Q20961,Q11263072,2
P61,Q20962,Q439717,2
P61,Q20963,Q11490288,2
P61,Q20964,Q11678606,2
P61,Q20965,Q7813722,2
P61,Q20966,Q11530567,2
P61,Q21029,Q110168552,2
P61,Q21040,Q11650657,2
P61,Q21051,Q11650688,2
P61,Q21056,Q11650665,2
P61,Q21082,Q16173080,2
P61,Q21609,Q6607130,2
P61,Q21790,Q11380816,2
P61,Q22096,Q11608305,2
P61,Q22098,Q6998193,2
P61,Q22099,Q6997853,2
P61,Q22100,Q11530566,2
P61,Q22112,Q10729337,2
P61,Q22114,Q11530498,2
P61,Q22116,Q11471092,2
P61,Q22118,Q22126134,2
P61,Q22119,Q11471087,2
P61,Q22120,Q8513991,2
P61,Q22121,Q11373096,2
P61,Q22122,Q11551875,2
P61,Q22126,Q11551876,2
P61,Q22127,Q52083748,2
P61,Q22132,Q285846,2
P61,Q22133,Q6277425,2
P61,Q22135,Q108111389,2
P61,Q22136,Q6997629,2
P61,Q22137,Q7004966,2
P61,Q22138,Q467655,2
P61,Q22139,Q7005227,2
P61,Q22141,Q111114473,2
P61,Q22142,Q60987327,2
P61,Q22143,Q51166560,2
P61,Q22144,Q11625683,2
P61,Q22145,Q11625675,2
P61,Q22146,Q11625684,2
P61,Q22147,Q3530494,2
P61,Q22148,Q65267787,2
P61,Q22149,Q277135,2
P61,Q22150,Q11490265,2
P61,Q22153,Q106847232,2
P61,Q22155,Q910241,2
P61,Q22156,Q11634517,2
P61,Q22157,Q668338,2
P61,Q22158,Q875481,2
P61,Q22159,Q656008,2
P61,Q22160,Q6282570,2
P61,Q22161,Q3299354,2
P61,Q22162,Q118697676,2
P61,Q22163,Q6998419,2
P61,Q22168,Q11644456,2
P61,Q22192,Q11239089,2
P61,Q22266,Q6993350,2
P61,Q22268,Q6788031,2
P61,Q22271,Q8013051,2
P61,Q22279,Q118697758,2
P61,Q22281,Q11530647,2
P61,Q22282,Q11520045,2
P61,Q22286,Q17220470,2
P61,Q22288,Q846378,2
P61,Q22292,Q11552029,2
P61,Q22294,Q11551994,2
P61,Q22295,Q11551992,2
P61,Q22298,Q11530422,2
P61,Q22299,Q11161184,2
P61,Q22304,Q11552028,2
P61,Q22305,Q11551861,2
P61,Q22323,Q11545687,2
P61,Q22325,Q843627,2
P61,Q22327,Q11542082,2
P61,Q22328,Q11625670,2
P61,Q22333,Q11530630,2
P61,Q22343,Q11605991,2
P61,Q22344,Q11605979,2
P61,Q22358,Q6729104,2
P61,Q22504,Q11429193,2
P61,Q22677,Q11545682,2
P61,Q22722,Q11427965,2
P61,Q22755,Q24899434,2
P61,Q22757,Q18002854,2
P61,Q22758,Q3125466,2
P61,Q22759,Q6993155,2
P61,Q22760,Q6993203,2
P61,Q22761,Q11519670,2
P61,Q22763,Q11071637,2
P61,Q22764,Q3530492,2
P61,Q22765,Q6788045,2
P61,Q22766,Q6992886,2
P61,Q22767,Q11551950,2
P61,Q22768,Q11530462,2
P61,Q22770,Q11093357,2
P61,Q22771,Q11263203,2
P61,Q22775,Q7005186,2
P61,Q22776,Q7004531,2
P61,Q22778,Q6636988,2
P61,Q22779,Q7137060,2
P61,Q22780,Q3198724,2
P61,Q22781,Q7137201,2
P61,Q22819,Q7138572,2
P61,Q22824,Q7138768,2
P61,Q22830,Q7244301,2
P61,Q22831,Q11554915,2
P61,Q22833,Q7244120,2
P61,Q22834,Q7244132,2
P61,Q22835,Q1038766,2
P61,Q22836,Q339595,2
P61,Q22837,Q315717,2
P61,Q22838,Q701503,2
P61,Q22839,Q118697643,2
P61,Q22847,Q11488058,2
P61,Q22848,Q11611866,2
P61,Q22849,Q874526,2
P61,Q22850,Q1057871,2
P61,Q22851,Q7705305,2
P61,Q22852,Q11360379,2
P61,Q22853,Q15103841,2
P61,Q22854,Q115530789,2
P61,Q22855,Q110774454,2
P61,Q22856,Q115530887,2
P61,Q22857,Q113568558,2
P61,Q22858,Q6993473,2
P61,Q22859,Q118697613,2
P61,Q22861,Q11643009,2
P61,Q22862,Q11466456,2
P61,Q22865,Q11448052,2
P61,Q22866,Q7244114,2
P61,Q22867,Q11457477,2
P61,Q22868,Q60613866,2
P61,Q22871,Q910802,2
P61,Q22872,Q11161507,2
P61,Q22873,Q10860048,2
P61,Q22874,Q11530459,2
P61,Q22875,Q11530463,2
P61,Q22876,Q11530464,2
P61,Q22877,Q7813724,2
P61,Q22880,Q11490283,2
P61,Q22882,Q612983,2
P61,Q22907,Q11543908,2
P61,Q22909,Q11543911,2
P61,Q22911,Q463940,2
P61,Q22912,Q174231,2
P61,Q22913,Q348466,2
P61,Q22914,Q672741,2
P61,Q22919,Q11598210,2
P61,Q22920,Q11598205,2
P61,Q22921,Q11598221,2
P61,Q22922,Q11598196,2
P61,Q22925,Q11605981,2
P61,Q22927,Q11466494,2
P61,Q22928,Q11516852,2
P61,Q22929,Q8515052,2
P61,Q22930,Q3514233,2
P61,Q22931,Q7140861,2
P61,Q22932,Q7140613,2
P61,Q22937,Q11633295,2
P61,Q22939,Q11485399,2
P61,Q22940,Q118697732,2
P61,Q22944,Q11644464,2
P61,Q22945,Q7201026,2
P61,Q22946,Q11380869,2
P61,Q22947,Q11644474,2
P61,Q22949,Q47470299,2
P61,Q22951,Q96200300,2
P61,Q22952,Q11376758,2
P61,Q22957,Q11495087,2
P61,Q22960,Q11639679,2
P61,Q22965,Q11520837,2
P61,Q22966,Q11662761,2
P61,Q22968,Q17221001,2
P61,Q22969,Q16737166,2
P61,Q22974,Q108824620,2
P61,Q22980,Q3336100,2
P61,Q22983,Q11673004,2
P61,Q23023,Q11650651,2
P61,Q23024,Q11650689,2
P61,Q23029,Q10885150,2
P61,Q23030,Q10885151,2
P61,Q23050,Q11650661,2
P61,Q23069,Q28776073,2
P61,Q23070,Q12602472,2
P61,Q23072,Q488209,2
P61,Q23073,Q488241,2
P61,Q23075,Q488155,2
P61,Q23924,Q6582095,2
P61,Q23989,Q11516752,2
P61,Q24050,Q11661617,2
P61,Q24075,Q11534154,2
P61,Q24129,Q11551991,2
P61,Q24174,Q11531874,2
P61,Q24293,Q11608412,2
P61,Q24294,Q11608445,2
P61,Q24297,Q6638123,2
P61,Q24298,Q6998037,2
P61,Q24300,Q11530568,2
P61,Q24301,Q846200,2
P61,Q24304,Q6638299,2
P61,Q24308,Q96200296,2
P61,Q24311,Q7141711,2
P61,Q24316,Q8055327,2
P61,Q24317,Q6278275,2
P61,Q24318,Q6636881,2
P61,Q24324,Q11471091,2
P61,Q24325,Q11597787,2
P61,Q24326,Q11597783,2
P61,Q24328,Q8513978,2
P61,Q24329,Q8513967,2
P61,Q24331,Q11408628,2
P61,Q24332,Q8513926,2
P61,Q24333,Q11408507,2
P61,Q24334,Q11373072,2
P61,Q24336,Q111034839,2
P61,Q24338,Q11552011,2
P61,Q24340,Q11517716,2
P61,Q24341,Q5770182,2
P61,Q24342,Q7138891,2
P61,Q24343,Q5510023,2
P61,Q24344,Q116937730,2
P61,Q24345,Q11560684,2
P61,Q24346,Q1016069,2
P61,Q24347,Q10903793,2
P61,Q24348,Q11598193,2
P61,Q24349,Q11526388,2
P61,Q24350,Q11447643,2
P61,Q24351,Q11536515,2
P61,Q24353,Q1030368,2
P61,Q24354,Q11625682,2
P61,Q24355,Q6993699,2
P61,Q24357,Q946037,2
P61,Q24359,Q118593365,2
P61,Q24361,Q11162249,2
P61,Q24362,Q11445774,2
P61,Q24363,Q11445777,2
P61,Q24364,Q11661613,2
P61,Q24365,Q6529823,2
P61,Q24366,Q6529866,2
P61,Q24407,Q846169,2
P61,Q24422,Q11510643,2
P61,Q24443,Q11530530,2
P61,Q24459,Q7223039,2
P61,Q24461,Q11376749,2
P61,Q24468,Q10729361,2
P61,Q24471,Q8515249,2
P61,Q24478,Q6788049,2
P61,Q24479,Q11541705,2
P61,Q24480,Q11476823,2
P61,Q24481,Q11245410,2
P61,Q24484,Q11246782,2
P61,Q24486,Q8514648,2
P61,Q24487,Q11162729,2
P61,Q24488,Q11162537,2
P61,Q24489,Q109957,2
P61,Q24490,Q10729399,2
P61,Q24491,Q6446275,2
P61,Q24495,Q11530631,2
P61,Q24496,Q11520033,2
P61,Q24502,Q5227543,2
P61,Q24509,Q11551693,2
P61,Q24514,Q11551951,2
P61,Q24515,Q11551954,2
P61,Q24516,Q11162524,2
P61,Q24520,Q11551949,2
P61,Q24521,Q11530443,2
P61,Q24522,Q11530424,2
P61,Q24524,Q11161319,2
P61,Q24566,Q11530656,2
P61,Q24567,Q11530651,2
P61,Q24568,Q3330171,2
P61,Q24585,Q11605911,2
P61,Q24596,Q6729110,2
P61,Q24902,Q11161278,2
P61,Q24906,Q6636848,2
P61,Q24907,Q55407059,2
P61,Q24908,Q11530415,2
P61,Q24909,Q10565499,2
P61,Q24912,Q1016994,2
P61,Q24915,Q11245666,2
P61,Q24916,Q923564,2
P61,Q24917,Q7004830,2
P61,Q24919,Q17208783,2
P61,Q24920,Q7849981,2
P61,Q24929,Q11485407,2
P61,Q24936,Q62601388,2
P61,Q24939,Q22128836,2
P61,Q24940,Q11369378,2
P61,Q24941,Q17211212,2
P61,Q24943,Q11551952,2
P61,Q24944,Q11619938,2
P61,Q24945,Q7139926,2
P61,Q24946,Q7244302,2
P61,Q24947,Q1849432,2
P61,Q24948,Q6274851,2
P61,Q24949,Q11557348,2
P61,Q24950,Q11602893,2
P61,Q24951,Q11620920,2
P61,Q24952,Q7244122,2
P61,Q24953,Q11545994,2
P61,Q24955,Q6274394,2
P61,Q24956,Q6277304,2
P61,Q24960,Q11642999,2
P61,Q24961,Q11369702,2
P61,Q24962,Q11369706,2
P61,Q24964,Q11439098,2
P61,Q24965,Q11525976,2
P61,Q24967,Q10855990,2
P61,Q24968,Q51029,2
P61,Q24969,Q11485471,2
P61,Q24971,Q7827709,2
P61,Q24972,Q11604630,2
P61,Q24973,Q11481118,2
P61,Q24974,Q11431007,2
P61,Q24975,Q3324086,2
P61,Q24976,Q7244767,2
P61,Q24977,Q11664339,2
P61,Q24978,Q11604942,2
P61,Q24979,Q11256394,2
P61,Q24981,Q120691426,2
P61,Q24982,Q11608406,2
P61,Q24983,Q11608256,2
P61,Q24987,Q11516843,2
P61,Q24988,Q11516840,2
P61,Q24990,Q3572676,2
P61,Q24991,Q151930,2
P61,Q24992,Q850920,2
P61,Q24993,Q11385088,2
P61,Q24994,Q11574309,2
P61,Q24995,Q116937923,2
P61,Q24996,Q50640691,2
P61,Q24997,Q119929174,2
P61,Q24998,Q3572590,2
P61,Q24999,Q11516850,2
P61,Q25001,Q11530653,2
P61,Q25004,Q7138937,2
P61,Q25007,Q11266398,2
P61,Q25008,Q11474135,2
P61,Q25009,Q11474141,2
P61,Q25010,Q11162398,2
P61,Q25012,Q11530454,2
P61,Q25013,Q6636943,2
P61,Q25015,Q11530430,2
P61,Q25016,Q11604294,2
P61,Q25019,Q8515202,2
P61,Q25020,Q8515181,2
P61,Q25022,Q7849979,2
P61,Q25023,Q11530499,2
P61,Q25026,Q11596931,2
P61,Q25037,Q18234809,2
P61,Q25040,Q22124805,2
P61,Q25042,Q11543912,2
P61,Q25047,Q11620385,2
P61,Q25048,Q11544084,2
P61,Q25049,Q221969,2
P61,Q25052,Q1963991,2
P61,Q25053,Q11364178,2
P61,Q25054,Q11364169,2
P61,Q25055,Q11364171,2
P61,Q25057,Q11596352,2
P61,Q25058,Q15707446,2
P61,Q25059,Q105711297,2
P61,Q25060,Q11065315,2
P61,Q25062,Q106480948,2
P61,Q25063,Q106480947,2
P61,Q25064,Q17224321,2
P61,Q25065,Q11088952,2
P61,Q25066,Q11563866,2
P61,Q25067,Q17226094,2
P61,Q25068,Q277171,2
P61,Q25069,Q11598207,2
P61,Q25070,Q11598222,2
P61,Q25075,Q11466475,2
P61,Q25077,Q11466486,2
P61,Q25078,Q3135437,2
P61,Q25079,Q17192053,2
P61,Q25080,Q11516849,2
P61,Q25082,Q40034104,2
P61,Q25085,Q11485393,2
P61,Q25087,Q11644465,2
P61,Q25093,Q11644457,2
P61,Q25095,Q10925096,2
P61,Q25098,Q3334677,2
P61,Q25104,Q11530573,2
P61,Q25133,Q108111531,2
P61,Q25140,Q11650680,2
P61,Q25141,Q11650701,2
P61,Q25142,Q11650690,2
P61,Q25145,Q6956824,2
P61,Q25151,Q11466985,2
P61,Q25153,Q11380734,2
P61,Q25173,Q11632004,2
P61,Q25185,Q84898301,2
P61,Q25186,Q19297560,2
P61,Q25187,Q488185,2
P61,Q25188,Q28776213,2
P61,Q25189,Q486308,2
P61,Q2664,Q122931448,2
P61,Q26859,Q1133105,3
P61,Q27284,Q11668744,3
P61,Q27287,Q11514165,3
P61,Q27290,Q120564,3
P61,Q27293,Q7142281,3
P61,Q27365,Q11547682,3
P61,Q27377,Q6992748,3
P61,Q27410,Q111133542,3
P61,Q27431,Q109327428,3
P61,Q27954,Q10420536,3
P61,Q27957,Q12144216,3
P61,Q27960,Q11388328,3
P61,Q27963,Q11481356,3
P61,Q27966,Q11499996,3
P61,Q27969,Q10207028,3
P61,Q27972,Q10892241,3
P61,Q27975,Q10930627,3
P61,Q27978,Q11450087,3
P61,Q27981,Q329765,3
P61,Q27984,Q12144215,3
P61,Q27987,Q109303763,3
P61,Q27990,Q109304756,3
P61,Q27993,Q11372486,3
P61,Q27996,Q109319209,3
P61,Q27999,Q109319235,3
P61,Q28002,Q97031328,3
P61,Q28005,Q109306517,3
P61,Q28008,Q15929069,3
P61,Q28011,Q15924901,3
P61,Q28014,Q15930251,3
P61,Q28017,Q118697783,3
P61,Q28020,Q109305228,3
P61,Q28023,Q110966676,3
P61,Q28026,Q10883184,3
P61,Q28029,Q110966608,3
P61,Q28032,Q111310549,3
P61,Q28035,Q110592002,3
P61,Q28038,Q110593117,3
P61,Q28041,Q110594836,3
P61,Q28044,Q11516505,3
P61,Q28047,Q110592025,3
P61,Q28050,Q110594365,3
P61,Q28054,Q110594401,3
P61,Q28057,Q110595772,3
P61,Q28060,Q110597213,3
P61,Q28064,Q15931939,3
P61,Q28068,Q117465558,3
P61,Q28072,Q118697761,3
P61,Q28076,Q11516503,3
P61,Q28080,Q11516504,3
P61,Q28083,Q11395366,3
P61,Q28086,Q109337926,3
P61,Q28089,Q109352450,3
P61,Q28092,Q110168199,3
P61,Q28095,Q109352455,3
P61,Q28098,Q110167917,3
P61,Q28101,Q11381095,3
P61,Q28104,Q11126069,3
P61,Q28107,Q110594673,3
P61,Q28110,Q11381094,3
