GaianYear,StartDate,GregorianLeapYear,GaianLeapYear,DaysInYear
8177,"January 1, 1825 BC",True,False,364
8178,"December 30, 1825 BC",False,False,364
8179,"December 29, 1824 BC",False,True,371
8180,"January 4, 1822 BC",False,False,364
8181,"January 3, 1821 BC",True,False,364
8182,"January 1, 1820 BC",False,False,364
8183,"December 31, 1820 BC",False,False,364
8184,"December 30, 1819 BC",False,False,364
8185,"December 29, 1818 BC",True,True,371
8186,"January 3, 1816 BC",False,False,364
8187,"January 2, 1815 BC",False,False,364
8188,"January 1, 1814 BC",False,False,364
8189,"December 31, 1814 BC",True,False,364
8190,"December 29, 1813 BC",False,True,371
8191,"January 4, 1811 BC",False,False,364
8192,"January 3, 1810 BC",False,False,364
8193,"January 2, 1809 BC",True,False,364
8194,"December 31, 1809 BC",False,False,364
8195,"December 30, 1808 BC",False,False,364
8196,"December 29, 1807 BC",False,True,371
8197,"January 4, 1805 BC",True,False,364
8198,"January 2, 1804 BC",False,False,364
8199,"January 1, 1803 BC",False,False,364
8200,"December 31, 1803 BC",False,False,364
8201,"December 30, 1802 BC",False,False,364
8202,"December 29, 1801 BC",False,True,371
8203,"January 4, 1799 BC",False,False,364
8204,"January 3, 1798 BC",False,False,364
8205,"January 2, 1797 BC",True,False,364
8206,"December 31, 1797 BC",False,False,364
8207,"December 30, 1796 BC",False,False,364
8208,"December 29, 1795 BC",False,True,371
8209,"January 4, 1793 BC",True,False,364
8210,"January 2, 1792 BC",False,False,364
8211,"January 1, 1791 BC",False,False,364
8212,"December 31, 1791 BC",False,False,364
8213,"December 30, 1790 BC",True,True,371
8214,"January 4, 1788 BC",False,False,364
8215,"January 3, 1787 BC",False,False,364
8216,"January 2, 1786 BC",False,False,364
8217,"January 1, 1785 BC",True,False,364
8218,"December 30, 1785 BC",False,False,364
8219,"December 29, 1784 BC",False,True,371
8220,"January 4, 1782 BC",False,False,364
8221,"January 3, 1781 BC",True,False,364
8222,"January 1, 1780 BC",False,False,364
8223,"December 31, 1780 BC",False,False,364
8224,"December 30, 1779 BC",False,False,364
8225,"December 29, 1778 BC",True,True,371
8226,"January 3, 1776 BC",False,False,364
8227,"January 2, 1775 BC",False,False,364
8228,"January 1, 1774 BC",False,False,364
8229,"December 31, 1774 BC",True,False,364
8230,"December 29, 1773 BC",False,True,371
8231,"January 4, 1771 BC",False,False,364
8232,"January 3, 1770 BC",False,False,364
8233,"January 2, 1769 BC",True,False,364
8234,"December 31, 1769 BC",False,False,364
8235,"December 30, 1768 BC",False,False,364
8236,"December 29, 1767 BC",False,True,371
8237,"January 4, 1765 BC",True,False,364
8238,"January 2, 1764 BC",False,False,364
8239,"January 1, 1763 BC",False,False,364
8240,"December 31, 1763 BC",False,False,364
8241,"December 30, 1762 BC",True,True,371
8242,"January 4, 1760 BC",False,False,364
8243,"January 3, 1759 BC",False,False,364
8244,"January 2, 1758 BC",False,False,364
8245,"January 1, 1757 BC",True,False,364
8246,"December 30, 1757 BC",False,False,364
8247,"December 29, 1756 BC",False,True,371
8248,"January 4, 1754 BC",False,False,364
8249,"January 3, 1753 BC",True,False,364
8250,"January 1, 1752 BC",False,False,364
8251,"December 31, 1752 BC",False,False,364
8252,"December 30, 1751 BC",False,False,364
8253,"December 29, 1750 BC",True,True,371
8254,"January 3, 1748 BC",False,False,364
8255,"January 2, 1747 BC",False,False,364
8256,"January 1, 1746 BC",False,False,364
8257,"December 31, 1746 BC",True,False,364
8258,"December 29, 1745 BC",False,True,371
8259,"January 4, 1743 BC",False,False,364
8260,"January 3, 1742 BC",False,False,364
8261,"January 2, 1741 BC",True,False,364
8262,"December 31, 1741 BC",False,False,364
8263,"December 30, 1740 BC",False,False,364
8264,"December 29, 1739 BC",False,True,371
8265,"January 4, 1737 BC",True,False,364
8266,"January 2, 1736 BC",False,False,364
8267,"January 1, 1735 BC",False,False,364
8268,"December 31, 1735 BC",False,False,364
8269,"December 30, 1734 BC",True,True,371
8270,"January 4, 1732 BC",False,False,364
8271,"January 3, 1731 BC",False,False,364
8272,"January 2, 1730 BC",False,False,364
8273,"January 1, 1729 BC",True,False,364
8274,"December 30, 1729 BC",False,False,364
8275,"December 29, 1728 BC",False,True,371
8276,"January 4, 1726 BC",False,False,364
8277,"January 3, 1725 BC",True,False,364
8278,"January 1, 1724 BC",False,False,364
8279,"December 31, 1724 BC",False,False,364
8280,"December 30, 1723 BC",False,False,364
8281,"December 29, 1722 BC",True,True,371
8282,"January 3, 1720 BC",False,False,364
8283,"January 2, 1719 BC",False,False,364
8284,"January 1, 1718 BC",False,False,364
8285,"December 31, 1718 BC",True,False,364
8286,"December 29, 1717 BC",False,True,371
8287,"January 4, 1715 BC",False,False,364
8288,"January 3, 1714 BC",False,False,364
8289,"January 2, 1713 BC",True,False,364
8290,"December 31, 1713 BC",False,False,364
8291,"December 30, 1712 BC",False,False,364
8292,"December 29, 1711 BC",False,True,371
8293,"January 4, 1709 BC",True,False,364
8294,"January 2, 1708 BC",False,False,364
8295,"January 1, 1707 BC",False,False,364
8296,"December 31, 1707 BC",False,False,364
8297,"December 30, 1706 BC",True,True,371
8298,"January 4, 1704 BC",False,False,364
8299,"January 3, 1703 BC",False,False,364
8300,"January 2, 1702 BC",False,False,364
8301,"January 1, 1701 BC",False,False,364
8302,"December 31, 1701 BC",False,False,364
8303,"December 30, 1700 BC",False,False,364
8304,"December 29, 1699 BC",False,True,371
8305,"January 4, 1697 BC",True,False,364
8306,"January 2, 1696 BC",False,False,364
8307,"January 1, 1695 BC",False,False,364
8308,"December 31, 1695 BC",False,False,364
8309,"December 30, 1694 BC",True,True,371
8310,"January 4, 1692 BC",False,False,364
8311,"January 3, 1691 BC",False,False,364
8312,"January 2, 1690 BC",False,False,364
8313,"January 1, 1689 BC",True,False,364
8314,"December 30, 1689 BC",False,False,364
8315,"December 29, 1688 BC",False,True,371
8316,"January 4, 1686 BC",False,False,364
8317,"January 3, 1685 BC",True,False,364
8318,"January 1, 1684 BC",False,False,364
8319,"December 31, 1684 BC",False,False,364
8320,"December 30, 1683 BC",False,False,364
8321,"December 29, 1682 BC",True,True,371
8322,"January 3, 1680 BC",False,False,364
8323,"January 2, 1679 BC",False,False,364
8324,"January 1, 1678 BC",False,False,364
8325,"December 31, 1678 BC",True,False,364
8326,"December 29, 1677 BC",False,True,371
8327,"January 4, 1675 BC",False,False,364
8328,"January 3, 1674 BC",False,False,364
8329,"January 2, 1673 BC",True,False,364
8330,"December 31, 1673 BC",False,False,364
8331,"December 30, 1672 BC",False,False,364
8332,"December 29, 1671 BC",False,True,371
8333,"January 4, 1669 BC",True,False,364
8334,"January 2, 1668 BC",False,False,364
8335,"January 1, 1667 BC",False,False,364
8336,"December 31, 1667 BC",False,False,364
8337,"December 30, 1666 BC",True,True,371
8338,"January 4, 1664 BC",False,False,364
8339,"January 3, 1663 BC",False,False,364
8340,"January 2, 1662 BC",False,False,364
8341,"January 1, 1661 BC",True,False,364
8342,"December 30, 1661 BC",False,False,364
8343,"December 29, 1660 BC",False,True,371
8344,"January 4, 1658 BC",False,False,364
8345,"January 3, 1657 BC",True,False,364
8346,"January 1, 1656 BC",False,False,364
8347,"December 31, 1656 BC",False,False,364
8348,"December 30, 1655 BC",False,False,364
8349,"December 29, 1654 BC",True,True,371
8350,"January 3, 1652 BC",False,False,364
8351,"January 2, 1651 BC",False,False,364
8352,"January 1, 1650 BC",False,False,364
8353,"December 31, 1650 BC",True,False,364
8354,"December 29, 1649 BC",False,True,371
8355,"January 4, 1647 BC",False,False,364
8356,"January 3, 1646 BC",False,False,364
8357,"January 2, 1645 BC",True,False,364
8358,"December 31, 1645 BC",False,False,364
8359,"December 30, 1644 BC",False,False,364
8360,"December 29, 1643 BC",False,True,371
8361,"January 4, 1641 BC",True,False,364
8362,"January 2, 1640 BC",False,False,364
8363,"January 1, 1639 BC",False,False,364
8364,"December 31, 1639 BC",False,False,364
8365,"December 30, 1638 BC",True,True,371
8366,"January 4, 1636 BC",False,False,364
8367,"January 3, 1635 BC",False,False,364
8368,"January 2, 1634 BC",False,False,364
8369,"January 1, 1633 BC",True,False,364
8370,"December 30, 1633 BC",False,False,364
8371,"December 29, 1632 BC",False,True,371
8372,"January 4, 1630 BC",False,False,364
8373,"January 3, 1629 BC",True,False,364
8374,"January 1, 1628 BC",False,False,364
8375,"December 31, 1628 BC",False,False,364
8376,"December 30, 1627 BC",False,False,364
8377,"December 29, 1626 BC",True,True,371
8378,"January 3, 1624 BC",False,False,364
8379,"January 2, 1623 BC",False,False,364
8380,"January 1, 1622 BC",False,False,364
8381,"December 31, 1622 BC",True,False,364
8382,"December 29, 1621 BC",False,True,371
8383,"January 4, 1619 BC",False,False,364
8384,"January 3, 1618 BC",False,False,364
8385,"January 2, 1617 BC",True,False,364
8386,"December 31, 1617 BC",False,False,364
8387,"December 30, 1616 BC",False,False,364
8388,"December 29, 1615 BC",False,True,371
8389,"January 4, 1613 BC",True,False,364
8390,"January 2, 1612 BC",False,False,364
8391,"January 1, 1611 BC",False,False,364
8392,"December 31, 1611 BC",False,False,364
8393,"December 30, 1610 BC",True,True,371
8394,"January 4, 1608 BC",False,False,364
8395,"January 3, 1607 BC",False,False,364
8396,"January 2, 1606 BC",False,False,364
8397,"January 1, 1605 BC",True,False,364
8398,"December 30, 1605 BC",False,False,364
8399,"December 29, 1604 BC",False,True,371
8400,"January 4, 1602 BC",False,False,364
8401,"January 3, 1601 BC",True,False,364
8402,"January 1, 1600 BC",False,False,364
8403,"December 31, 1600 BC",False,False,364
8404,"December 30, 1599 BC",False,False,364
8405,"December 29, 1598 BC",True,True,371
8406,"January 3, 1596 BC",False,False,364
8407,"January 2, 1595 BC",False,False,364
8408,"January 1, 1594 BC",False,False,364
8409,"December 31, 1594 BC",True,False,364
8410,"December 29, 1593 BC",False,True,371
8411,"January 4, 1591 BC",False,False,364
8412,"January 3, 1590 BC",False,False,364
8413,"January 2, 1589 BC",True,False,364
8414,"December 31, 1589 BC",False,False,364
8415,"December 30, 1588 BC",False,False,364
8416,"December 29, 1587 BC",False,True,371
8417,"January 4, 1585 BC",True,False,364
8418,"January 2, 1584 BC",False,False,364
8419,"January 1, 1583 BC",False,False,364
8420,"December 31, 1583 BC",False,False,364
8421,"December 30, 1582 BC",True,True,371
8422,"January 4, 1580 BC",False,False,364
8423,"January 3, 1579 BC",False,False,364
8424,"January 2, 1578 BC",False,False,364
8425,"January 1, 1577 BC",True,False,364
8426,"December 30, 1577 BC",False,False,364
8427,"December 29, 1576 BC",False,True,371
8428,"January 4, 1574 BC",False,False,364
8429,"January 3, 1573 BC",True,False,364
8430,"January 1, 1572 BC",False,False,364
8431,"December 31, 1572 BC",False,False,364
8432,"December 30, 1571 BC",False,False,364
8433,"December 29, 1570 BC",True,True,371
8434,"January 3, 1568 BC",False,False,364
8435,"January 2, 1567 BC",False,False,364
8436,"January 1, 1566 BC",False,False,364
8437,"December 31, 1566 BC",True,False,364
8438,"December 29, 1565 BC",False,True,371
8439,"January 4, 1563 BC",False,False,364
8440,"January 3, 1562 BC",False,False,364
8441,"January 2, 1561 BC",True,False,364
8442,"December 31, 1561 BC",False,False,364
8443,"December 30, 1560 BC",False,False,364
8444,"December 29, 1559 BC",False,True,371
8445,"January 4, 1557 BC",True,False,364
8446,"January 2, 1556 BC",False,False,364
8447,"January 1, 1555 BC",False,False,364
8448,"December 31, 1555 BC",False,False,364
8449,"December 30, 1554 BC",True,True,371
8450,"January 4, 1552 BC",False,False,364
8451,"January 3, 1551 BC",False,False,364
8452,"January 2, 1550 BC",False,False,364
8453,"January 1, 1549 BC",True,False,364
8454,"December 30, 1549 BC",False,False,364
8455,"December 29, 1548 BC",False,True,371
8456,"January 4, 1546 BC",False,False,364
8457,"January 3, 1545 BC",True,False,364
8458,"January 1, 1544 BC",False,False,364
8459,"December 31, 1544 BC",False,False,364
8460,"December 30, 1543 BC",False,False,364
8461,"December 29, 1542 BC",True,True,371
8462,"January 3, 1540 BC",False,False,364
8463,"January 2, 1539 BC",False,False,364
8464,"January 1, 1538 BC",False,False,364
8465,"December 31, 1538 BC",True,False,364
8466,"December 29, 1537 BC",False,True,371
8467,"January 4, 1535 BC",False,False,364
8468,"January 3, 1534 BC",False,False,364
8469,"January 2, 1533 BC",True,False,364
8470,"December 31, 1533 BC",False,False,364
8471,"December 30, 1532 BC",False,False,364
8472,"December 29, 1531 BC",False,True,371
8473,"January 4, 1529 BC",True,False,364
8474,"January 2, 1528 BC",False,False,364
8475,"January 1, 1527 BC",False,False,364
8476,"December 31, 1527 BC",False,False,364
8477,"December 30, 1526 BC",True,True,371
8478,"January 4, 1524 BC",False,False,364
8479,"January 3, 1523 BC",False,False,364
8480,"January 2, 1522 BC",False,False,364
8481,"January 1, 1521 BC",True,False,364
8482,"December 30, 1521 BC",False,False,364
8483,"December 29, 1520 BC",False,True,371
8484,"January 4, 1518 BC",False,False,364
8485,"January 3, 1517 BC",True,False,364
8486,"January 1, 1516 BC",False,False,364
8487,"December 31, 1516 BC",False,False,364
8488,"December 30, 1515 BC",False,False,364
8489,"December 29, 1514 BC",True,True,371
8490,"January 3, 1512 BC",False,False,364
8491,"January 2, 1511 BC",False,False,364
8492,"January 1, 1510 BC",False,False,364
8493,"December 31, 1510 BC",True,False,364
8494,"December 29, 1509 BC",False,True,371
8495,"January 4, 1507 BC",False,False,364
8496,"January 3, 1506 BC",False,False,364
8497,"January 2, 1505 BC",True,False,364
8498,"December 31, 1505 BC",False,False,364
8499,"December 30, 1504 BC",False,False,364
8500,"December 29, 1503 BC",False,True,371
8501,"January 4, 1501 BC",False,False,364
8502,"January 3, 1500 BC",False,False,364
8503,"January 2, 1499 BC",False,False,364
8504,"January 1, 1498 BC",False,False,364
8505,"December 31, 1498 BC",True,False,364
8506,"December 29, 1497 BC",False,True,371
8507,"January 4, 1495 BC",False,False,364
8508,"January 3, 1494 BC",False,False,364
8509,"January 2, 1493 BC",True,False,364
8510,"December 31, 1493 BC",False,False,364
8511,"December 30, 1492 BC",False,False,364
8512,"December 29, 1491 BC",False,True,371
8513,"January 4, 1489 BC",True,False,364
8514,"January 2, 1488 BC",False,False,364
8515,"January 1, 1487 BC",False,False,364
8516,"December 31, 1487 BC",False,False,364
8517,"December 30, 1486 BC",True,True,371
8518,"January 4, 1484 BC",False,False,364
8519,"January 3, 1483 BC",False,False,364
8520,"January 2, 1482 BC",False,False,364
8521,"January 1, 1481 BC",True,False,364
8522,"December 30, 1481 BC",False,False,364
8523,"December 29, 1480 BC",False,True,371
8524,"January 4, 1478 BC",False,False,364
8525,"January 3, 1477 BC",True,False,364
8526,"January 1, 1476 BC",False,False,364
8527,"December 31, 1476 BC",False,False,364
8528,"December 30, 1475 BC",False,False,364
8529,"December 29, 1474 BC",True,True,371
8530,"January 3, 1472 BC",False,False,364
8531,"January 2, 1471 BC",False,False,364
8532,"January 1, 1470 BC",False,False,364
8533,"December 31, 1470 BC",True,False,364
8534,"December 29, 1469 BC",False,True,371
8535,"January 4, 1467 BC",False,False,364
8536,"January 3, 1466 BC",False,False,364
8537,"January 2, 1465 BC",True,False,364
8538,"December 31, 1465 BC",False,False,364
8539,"December 30, 1464 BC",False,False,364
8540,"December 29, 1463 BC",False,True,371
8541,"January 4, 1461 BC",True,False,364
8542,"January 2, 1460 BC",False,False,364
8543,"January 1, 1459 BC",False,False,364
8544,"December 31, 1459 BC",False,False,364
8545,"December 30, 1458 BC",True,True,371
8546,"January 4, 1456 BC",False,False,364
8547,"January 3, 1455 BC",False,False,364
8548,"January 2, 1454 BC",False,False,364
8549,"January 1, 1453 BC",True,False,364
8550,"December 30, 1453 BC",False,False,364
8551,"December 29, 1452 BC",False,True,371
8552,"January 4, 1450 BC",False,False,364
8553,"January 3, 1449 BC",True,False,364
8554,"January 1, 1448 BC",False,False,364
8555,"December 31, 1448 BC",False,False,364
8556,"December 30, 1447 BC",False,False,364
8557,"December 29, 1446 BC",True,True,371
8558,"January 3, 1444 BC",False,False,364
8559,"January 2, 1443 BC",False,False,364
8560,"January 1, 1442 BC",False,False,364
8561,"December 31, 1442 BC",True,False,364
8562,"December 29, 1441 BC",False,True,371
8563,"January 4, 1439 BC",False,False,364
8564,"January 3, 1438 BC",False,False,364
8565,"January 2, 1437 BC",True,False,364
8566,"December 31, 1437 BC",False,False,364
8567,"December 30, 1436 BC",False,False,364
8568,"December 29, 1435 BC",False,True,371
8569,"January 4, 1433 BC",True,False,364
8570,"January 2, 1432 BC",False,False,364
8571,"January 1, 1431 BC",False,False,364
8572,"December 31, 1431 BC",False,False,364
8573,"December 30, 1430 BC",True,True,371
