from_qid	to_qid
Q126834	Q115173
Q126836	Q115175
Q126838	Q115177
Q126840	Q115179
Q126842	Q115181
Q126844	Q115183
Q126846	Q115185
Q126848	Q115187
Q126850	Q115189
Q126852	Q115191
Q126854	Q115193
Q126856	Q115195
Q126858	Q115197
Q126860	Q115199
Q126862	Q115201
Q126864	Q115203
Q126866	Q115205
Q126868	Q115207
Q126870	Q115209
Q126872	Q115211
Q126874	Q115213
Q126876	Q115215
Q126878	Q115217
Q126880	Q115219
Q126882	Q115221
Q126884	Q115223
Q126887	Q115225
Q126889	Q115227
Q126891	Q115229
Q126893	Q115231
Q126895	Q115233
Q126897	Q115235
Q126899	Q115237
Q126901	Q115239
Q126903	Q115241
Q126905	Q115243
Q126907	Q115245
Q126909	Q115247
Q126911	Q115249
Q126913	Q115251
Q126914	Q1
Q126915	Q115253
Q126916	Q1
Q126917	Q115255
Q126919	Q115257
Q126921	Q115259
Q126923	Q115261
Q126925	Q115263
Q126927	Q115265
Q126929	Q115267
Q126931	Q115269
Q126933	Q115271
Q126935	Q115273
Q126937	Q115275
Q126939	Q115277
Q126941	Q115279
Q126943	Q1
Q126945	Q115283
Q126947	Q115285
Q126949	Q115287
Q126951	Q115289
Q126953	Q1
Q126955	Q115293
Q126957	Q115295
Q126959	Q115297
Q126961	Q115299
Q126963	Q1
Q126965	Q115303
Q126967	Q115305
Q126969	Q115307
Q126971	Q115309
Q126973	Q115311
Q126975	Q115313
Q126977	Q115315
Q126979	Q115317
Q126981	Q115319
Q126983	Q115321
Q126984	Q1
Q126985	Q115323
Q126987	Q115325
Q126989	Q115327
Q126991	Q115329
Q126993	Q115331
Q126995	Q115333
Q126997	Q115336
Q126999	Q115338
Q127001	Q115340
Q127003	Q115342
Q127005	Q115344
Q127007	Q115346
Q127009	Q115348
Q127011	Q115350
Q127013	Q115352
Q127015	Q115354
Q127017	Q115356
Q127019	Q115358
Q127021	Q115360
Q127023	Q115362
Q127025	Q115364
Q127027	Q115366
Q127029	Q115368
Q127031	Q115370
Q127033	Q115372
Q127035	Q115374
Q127037	Q115376
Q127039	Q115378
Q127041	Q115380
Q127043	Q115382
Q127045	Q115384
Q127047	Q115386
Q127049	Q115388
Q127051	Q115390
Q127053	Q115392
Q127055	Q115394
Q127057	Q115396
Q127059	Q115398
Q127061	Q115400
Q127063	Q115402
Q127065	Q115404
Q127067	Q115406
Q127069	Q115408
Q127071	Q115410
Q127073	Q115412
Q127075	Q38198
Q127077	Q115416
Q127079	Q115418
Q127080	Q55939
Q127081	Q115420
Q127083	Q115422
Q127085	Q115424
Q127087	Q115426
Q127090	Q115428
Q127092	Q115430
Q127094	Q115432
Q127096	Q115434
Q127098	Q115436
Q127099	Q115438
Q127101	Q115440
Q127102	Q53680
Q127103	Q115442
Q127105	Q115444
Q127107	Q115446
Q127109	Q115448
Q127111	Q115450
Q127113	Q115452
Q127115	Q115454
Q127117	Q115456
Q127119	Q115458
Q127121	Q115460
Q127123	Q115462
Q127125	Q115464
Q127127	Q115466
Q127129	Q115468
Q127131	Q115470
Q127133	Q115472
Q127135	Q115474
Q127137	Q115476
Q127139	Q115478
Q127141	Q115480
Q127143	Q115482
Q127145	Q115484
Q127147	Q115486
Q127149	Q115488
Q127151	Q115490
Q127153	Q115492
Q127155	Q115494
Q127157	Q115496
Q127159	Q115498
Q127161	Q115500
Q127163	Q115502
Q127165	Q115504
Q127167	Q115506
Q127169	Q115508
Q127171	Q115510
Q127173	Q115512
Q127175	Q115514
Q127177	Q115516
Q127179	Q115518
Q127181	Q115520
Q127183	Q115522
Q127185	Q115524
Q127187	Q115526
Q127189	Q115527
Q127191	Q115529
Q127193	Q115531
Q127195	Q115533
Q127197	Q115536
Q127199	Q115538
Q127201	Q115540
Q127203	Q115542
Q127204	Q54797
Q127205	Q115544
Q127207	Q115546
Q127209	Q115548
Q127211	Q115550
Q127213	Q115552
Q127215	Q115554
Q127217	Q115556
Q127219	Q115558
Q127221	Q115560
Q127223	Q115562
Q127225	Q115564
Q127227	Q1
Q127229	Q115568
Q127231	Q115570
Q127233	Q115572
Q127235	Q115574
Q127237	Q115576
Q127239	Q1
Q127241	Q1
Q127243	Q115582
Q127245	Q115584
Q127247	Q115586
Q127249	Q115588
Q127251	Q115590
Q127253	Q115592
Q127255	Q115594
Q127257	Q115596
Q127259	Q115598
Q127261	Q115600
Q127263	Q115602
Q127265	Q115604
Q127267	Q115606
Q127269	Q115608
Q127271	Q115610
Q127273	Q115612
Q127275	Q115614
Q127277	Q115616
Q127279	Q115618
Q127281	Q115620
Q127283	Q115621
Q127285	Q115623
Q127287	Q115625
Q127289	Q115627
Q127291	Q115629
Q127293	Q1
Q127295	Q115633
Q127297	Q115635
Q127299	Q75432
Q127301	Q115639
Q127303	Q115641
Q127305	Q115643
Q127307	Q115645
Q127309	Q115648
Q127311	Q115650
Q127313	Q115652
Q127315	Q115654
Q127317	Q115656
Q127319	Q115658
Q127321	Q115660
Q127323	Q115662
Q127325	Q115664
Q127327	Q115666
Q127329	Q115668
Q127331	Q115670
Q127333	Q115672
Q127335	Q115674
Q127337	Q115676
Q127338	Q54068
Q127339	Q115678
Q127340	Q49338
Q127341	Q115680
Q127342	Q45905
Q127343	Q115682
Q127344	Q49346
Q127345	Q115684
Q127346	Q54127
Q127347	Q115686
Q127349	Q115688
Q127351	Q115690
Q127353	Q115692
Q127355	Q115694
Q127357	Q115696
Q127359	Q115698
Q127360	Q115700
Q127362	Q115702
Q127364	Q115704
Q127366	Q115706
Q127368	Q115708
Q127370	Q115710
Q127372	Q115712
Q127374	Q1
Q127376	Q115716
Q127378	Q115718
Q127380	Q115720
Q127382	Q115722
Q127384	Q115724
Q127386	Q115726
Q127388	Q115728
Q127390	Q115730
Q127392	Q115732
Q127394	Q115734
Q127396	Q115736
Q127398	Q115738
Q127400	Q115740
Q127402	Q115742
Q127404	Q115744
Q127406	Q115746
Q127408	Q115748
Q127410	Q115750
Q127412	Q115752
Q127414	Q115754
Q127416	Q115756
Q127418	Q115758
Q127420	Q115760
Q127421	Q54088
Q127422	Q115762
Q127423	Q54092
Q127424	Q115764
Q127425	Q54095
Q127426	Q115766
Q127427	Q49366
Q127428	Q115768
Q127430	Q115770
Q127432	Q115772
Q127434	Q115774
Q127436	Q115776
Q127437	Q55407
Q127438	Q115778
Q127439	Q55667
Q127440	Q115780
Q127442	Q115782
Q127443	Q54708
Q127444	Q115784
Q127445	Q49656
Q127446	Q115786
Q127447	Q54712
Q127448	Q115788
Q127449	Q54716
Q127450	Q115790
Q127452	Q115792
Q127454	Q115794
Q127456	Q115796
Q127458	Q115798
Q127460	Q115800
Q127462	Q115802
Q127464	Q115804
Q127465	Q55240
Q127466	Q115806
Q127468	Q115808
Q127470	Q115810
Q127472	Q4238
Q127474	Q115814
Q127476	Q115816
Q127478	Q115818
Q127480	Q115820
Q127482	Q115822
Q127484	Q107158
Q127486	Q115826
Q127488	Q115828
Q127490	Q115830
Q127492	Q115832
Q127494	Q115834
Q127496	Q115836
Q127498	Q115838
Q127500	Q115840
Q127502	Q115842
Q127504	Q115844
Q127506	Q115846
Q127508	Q115848
Q127510	Q115850
Q127512	Q115852
Q127514	Q115854
Q127516	Q115856
Q127518	Q115858
Q127520	Q115860
Q127522	Q115862
Q127524	Q115864
Q127526	Q115866
Q127528	Q115868
Q127530	Q115870
Q127532	Q115872
Q127534	Q115874
Q127536	Q115876
Q127538	Q115878
Q127540	Q115880
Q127542	Q115882
Q127544	Q115884
Q127546	Q115886
Q127548	Q115888
Q127550	Q115890
Q127552	Q115892
Q127555	Q115894
Q127557	Q115896
Q127558	Q54271
Q127559	Q115898
Q127561	Q115900
Q127563	Q115902
Q127565	Q115904
Q127567	Q115906
Q127569	Q115908
Q127571	Q115910
Q127573	Q115912
Q127575	Q115914
Q127577	Q115916
Q127579	Q115918
Q127581	Q115920
Q127583	Q115922
Q127585	Q115924
Q127587	Q115926
Q127589	Q115928
Q127591	Q115930
Q127593	Q115932
Q127595	Q115934
Q127597	Q115936
Q127599	Q115938
Q127601	Q115940
Q127603	Q115942
Q127605	Q115944
Q127607	Q115946
Q127609	Q115948
Q127611	Q115950
Q127613	Q115952
Q127615	Q115954
Q127617	Q115956
Q127619	Q115958
Q127621	Q115960
Q127623	Q115962
Q127625	Q115964
Q127627	Q115966
Q127629	Q115968
Q127631	Q115970
Q127633	Q115972
Q127635	Q115974
Q127637	Q115976
Q127639	Q115978
Q127641	Q115980
Q127643	Q115982
Q127645	Q115984
Q127647	Q115986
Q127649	Q115988
Q127651	Q115990
Q127653	Q115992
Q127655	Q115994
Q127657	Q115996
Q127659	Q115998
Q127661	Q116000
Q127663	Q116002
Q127665	Q116004
Q127667	Q116006
Q127669	Q116008
Q127671	Q116010
Q127673	Q116012
Q127675	Q116014
Q127677	Q116016
Q127679	Q116018
Q127681	Q116020
Q127683	Q116022
Q127685	Q116024
Q127687	Q116026
Q127689	Q116028
Q127691	Q116030
Q127693	Q116032
Q127695	Q116034
Q127697	Q116036
Q127699	Q116038
Q127700	Q1
Q127701	Q116040
Q127703	Q116042
Q127705	Q116044
Q127707	Q116046
Q127709	Q116048
Q127711	Q116050
Q127713	Q116052
Q127715	Q116054
Q127717	Q116056
Q127719	Q116058
Q127721	Q116060
Q127723	Q116062
Q127725	Q116064
Q127727	Q116066
Q127729	Q116068
Q127731	Q116070
Q127733	Q116072
Q127735	Q116074
Q127737	Q116076
Q127739	Q116078
Q127741	Q116080
Q127743	Q116082
Q127745	Q116084
Q127747	Q116086
Q127749	Q116088
Q127751	Q116090
Q127753	Q116092
Q127755	Q116094
Q127757	Q116096
Q127759	Q116098
Q127761	Q116100
Q127763	Q116102
Q127765	Q116104
Q127767	Q116106
Q127769	Q116108
Q127771	Q116110
Q127773	Q116112
Q127775	Q116114
Q127777	Q116116
Q127779	Q116118
Q127781	Q116120
Q127783	Q116122
Q127785	Q116124
Q127787	Q116126
Q127789	Q116128
Q127791	Q116130
Q127793	Q116132
Q127795	Q116134
Q127797	Q116136
Q127799	Q116138
Q127801	Q116140
Q127803	Q116142
Q127805	Q116144
Q127807	Q116146
Q127809	Q116148
Q127811	Q116150
Q127813	Q116152
Q127815	Q116154
Q127817	Q116156
Q127819	Q116158
Q127821	Q116160
Q127823	Q116162
Q127825	Q116164
Q127827	Q116166
Q127829	Q116168
Q127831	Q116170
Q127833	Q116172
Q127835	Q116174
Q127837	Q116176
Q127839	Q116178
Q127841	Q116180
Q127843	Q116182
Q127845	Q116184
Q127847	Q116186
Q127849	Q116188
Q127851	Q116190
Q127853	Q116192
Q127855	Q116194
Q127857	Q116196
Q127859	Q116198
Q127861	Q116200
Q127863	Q116202
Q127865	Q116204
Q127867	Q116206
Q127869	Q116208
Q127871	Q116210
Q127872	Q1
Q127873	Q116212
Q127875	Q116214
Q127877	Q116216
Q127879	Q116218
Q127881	Q116220
Q127883	Q116223
Q127885	Q116225
Q127887	Q116227
Q127889	Q116229
Q127891	Q116231
Q127893	Q116233
Q127895	Q116235
Q127897	Q116237
Q127899	Q116239
Q127901	Q116241
Q127903	Q116243
Q127905	Q116245
Q127907	Q116247
Q127909	Q116249
Q127911	Q116251
Q127913	Q116253
Q127915	Q116255
Q127917	Q116257
Q127919	Q116259
Q127921	Q116261
Q127923	Q116263
Q127925	Q116265
Q127927	Q116267
Q127929	Q116269
Q127931	Q116271
Q127933	Q116273
Q127935	Q116275
Q127937	Q116277
Q127939	Q116279
Q127941	Q116281
Q127943	Q116283
Q127945	Q116285
Q127947	Q116287
Q127949	Q116289
Q127951	Q116291
Q127953	Q116293
Q127955	Q116295
Q127957	Q116297
Q127959	Q116299
Q127961	Q116301
Q127963	Q116303
Q127965	Q116305
Q127967	Q116307
Q127969	Q116309
Q127971	Q116311
Q127973	Q116313
Q127975	Q116315
Q127977	Q116317
Q127979	Q116319
Q127981	Q116321
Q127983	Q116323
Q127985	Q116325
Q127987	Q116327
Q127989	Q116329
Q127991	Q116331
Q127993	Q116333
Q127995	Q116335
Q127997	Q116337
Q127999	Q116339
Q128001	Q116341
Q128003	Q116343
Q128005	Q116345
Q128007	Q116347
Q128009	Q116349
Q128011	Q116351
Q128013	Q116353
Q128015	Q116355
Q128017	Q1
Q128019	Q116359
Q128021	Q116361
Q128023	Q116363
Q128025	Q116365
Q128027	Q116367
Q128029	Q116369
Q128031	Q116371
Q128034	Q116373
Q128036	Q116375
Q128038	Q116377
Q128040	Q116379
Q128042	Q116381
Q128044	Q116383
Q128046	Q116385
Q128048	Q116387
Q128050	Q116389
Q128052	Q116391
Q128054	Q116393
Q128056	Q116395
Q128058	Q116397
Q128060	Q116399
Q128062	Q116401
Q128064	Q116403
Q128066	Q116405
Q128068	Q116407
Q128070	Q116409
Q128072	Q116411
Q128074	Q116413
Q128076	Q116415
Q128078	Q116417
Q128080	Q116419
Q128082	Q116421
Q128084	Q116423
Q128086	Q116425
Q128088	Q116427
Q128090	Q116429
Q128091	Q53700
Q128092	Q116431
Q128094	Q116433
Q128096	Q116435
Q128098	Q116437
Q128100	Q116439
Q128101	Q53696
Q128102	Q116441
Q128104	Q116443
Q128106	Q116445
Q128108	Q116447
Q128109	Q54327
Q128110	Q116449
Q128112	Q116451
Q128114	Q116453
Q128116	Q116455
Q128118	Q116457
Q128120	Q116459
Q128122	Q116461
Q128124	Q116463
Q128125	Q1
Q128126	Q116465
Q128127	Q1
Q128128	Q116467
Q128130	Q116469
Q128132	Q116471
Q128134	Q116473
Q128136	Q116475
Q128138	Q116477
Q128140	Q116479
Q128142	Q116481
Q128144	Q116483
Q128146	Q116485
Q128148	Q116487
Q128150	Q116489
Q128152	Q116491
Q128154	Q116493
Q128156	Q116495
Q128158	Q116497
Q128160	Q116499
Q128162	Q116501
Q128164	Q116503
Q128166	Q116505
Q128168	Q116507
Q128170	Q116509
Q128172	Q116511
Q128174	Q116513
Q128176	Q116515
Q128178	Q116517
Q128180	Q116519
Q128182	Q116521
Q128184	Q116523
Q128186	Q116525
Q128188	Q116527
Q128190	Q116529
Q128192	Q116531
Q128194	Q116533
Q128196	Q116535
Q128198	Q116537
Q128200	Q116539
Q128201	Q1
Q128202	Q116541
Q128204	Q116543
Q128206	Q116545
Q128208	Q116547
Q128210	Q116549
Q128212	Q116551
Q128214	Q116553
Q128216	Q116555
Q128218	Q116557
Q128220	Q116559
Q128222	Q116561
Q128224	Q116563
Q128226	Q116565
Q128228	Q116567
Q128230	Q116569
Q128232	Q116571
Q128234	Q116573
Q128236	Q116575
Q128238	Q116577
Q128240	Q116579
Q128242	Q116581
Q128244	Q116583
Q128246	Q116585
Q128248	Q116587
Q128250	Q116589
Q128252	Q116591
Q128254	Q116593
Q128256	Q116595
Q128258	Q116597
Q128260	Q116599
Q128262	Q116601
Q128264	Q116603
Q128266	Q116605
Q128268	Q116607
Q128270	Q116609
Q128272	Q116611
Q128274	Q116613
Q128276	Q116615
Q128278	Q116617
Q128280	Q116619
Q128282	Q116621
Q128284	Q116623
Q128286	Q116625
Q128288	Q116627
Q128290	Q116629
Q128292	Q116631
Q128294	Q116633
Q128295	Q55563
Q128296	Q116635
Q128298	Q116637
Q128300	Q116639
Q128302	Q116641
Q128304	Q116643
Q128306	Q116645
Q128308	Q116647
Q128310	Q116649
Q128312	Q116651
Q128314	Q116653
Q128316	Q116655
Q128318	Q116657
Q128320	Q116659
Q128322	Q116661
Q128324	Q116663
Q128326	Q116665
Q128328	Q116667
Q128330	Q116669
Q128332	Q116671
Q128334	Q116673
Q128336	Q116675
Q128338	Q116677
Q128340	Q116679
Q128342	Q116681
Q128344	Q116683
Q128346	Q116685
Q128348	Q116687
Q128350	Q1
Q128352	Q116691
Q128354	Q116693
Q128356	Q116695
Q128358	Q116697
Q128360	Q116699
Q128362	Q116701
Q128364	Q116703
Q128366	Q116705
Q128368	Q116707
Q128370	Q116709
Q128372	Q116711
Q128374	Q116713
Q128376	Q116715
Q128378	Q116717
Q128380	Q116719
Q128382	Q116721
Q128384	Q116723
Q128386	Q116725
Q128388	Q116727
Q128390	Q116729
Q128392	Q116731
Q128394	Q116733
Q128396	Q116735
Q128398	Q116737
Q128400	Q116739
Q128402	Q116741
Q128404	Q116743
Q128406	Q116745
Q128408	Q116747
Q128410	Q116749
Q128412	Q116751
Q128414	Q116753
Q128416	Q116755
Q128418	Q116757
Q128420	Q116759
Q128422	Q116761
Q128424	Q116763
Q128426	Q116765
Q128428	Q116767
Q128430	Q116769
Q128432	Q116771
Q128434	Q116773
Q128436	Q116775
Q128438	Q116777
Q128440	Q116779
Q128442	Q116781
Q128444	Q116783
Q128446	Q116785
Q128448	Q116787
Q128450	Q116789
Q128452	Q116791
Q128454	Q116793
Q128456	Q116795
Q128458	Q116797
Q128460	Q116799
Q128462	Q116801
Q128464	Q116803
Q128466	Q116805
Q128468	Q116807
Q128470	Q116809
Q128472	Q116811
Q128474	Q116813
Q128476	Q116815
Q128478	Q116817
Q128480	Q116819
Q128482	Q116821
Q128484	Q116823
Q128486	Q116825
Q128488	Q116827
Q128490	Q116829
Q128492	Q116831
Q128494	Q116833
Q128496	Q116835
Q128498	Q116837
Q128500	Q116839
Q128502	Q116841
Q128504	Q116843
Q128506	Q116845
Q128507	Q1
Q128508	Q116847
Q128509	Q1
Q128510	Q116849
Q128512	Q116851
Q128514	Q116853
Q128516	Q116855
Q128518	Q116857
Q128520	Q116859
Q128522	Q116861
Q128524	Q116863
Q128526	Q116865
Q128528	Q116867
Q128530	Q116869
Q128532	Q116871
Q128534	Q116873
Q128536	Q116875
Q128538	Q116877
Q128540	Q116879
Q128542	Q116881
Q128544	Q116883
Q128546	Q116885
Q128548	Q116887
Q128550	Q116889
Q128552	Q116891
Q128554	Q116893
Q128556	Q116895
Q128558	Q116897
Q128560	Q116899
Q128562	Q116901
Q128564	Q116903
Q128566	Q116905
Q128568	Q116907
Q128570	Q116909
Q128572	Q116911
Q128574	Q116913
Q128576	Q116915
Q128578	Q116917
Q128580	Q116919
Q128582	Q116921
Q128584	Q116923
Q128586	Q116925
Q128588	Q116927
Q128590	Q116929
Q128592	Q116931
Q128594	Q116933
Q128596	Q116935
Q128598	Q116937
Q128600	Q116939
Q128602	Q116941
Q128604	Q116943
Q128606	Q116945
Q128608	Q116947
Q128610	Q116949
Q128612	Q116951
Q128614	Q116953
Q128616	Q116955
Q128618	Q116957
Q128620	Q116959
Q128622	Q116961
Q128624	Q116963
Q128626	Q116965
Q128628	Q116967
Q128630	Q116969
Q128632	Q116971
Q128634	Q116973
Q128636	Q116975
Q128638	Q116977
Q128640	Q116979
Q128642	Q116981
Q128644	Q116983
Q128646	Q116985
Q128648	Q116987
Q128650	Q116989
Q128652	Q116991
Q128654	Q116993
Q128656	Q116995
Q128658	Q116997
Q128660	Q116999
Q128662	Q117001
Q128664	Q117003
Q128666	Q117005
Q128668	Q117007
Q128670	Q117009
Q128671	Q1
Q128672	Q117011
Q128674	Q117013
Q128676	Q117015
Q128678	Q117017
Q128680	Q117019
Q128682	Q117021
Q128684	Q117023
Q128686	Q117025
Q128688	Q117027
Q128690	Q117029
Q128692	Q117031
Q128694	Q117033
Q128696	Q117035
Q128698	Q117037
Q128700	Q117039
Q128702	Q117041
Q128704	Q117043
Q128706	Q117045
Q128708	Q117047
Q128710	Q117049
Q128712	Q117051
Q128714	Q117053
Q128716	Q117055
Q128718	Q117057
Q128720	Q117059
Q128722	Q117061
Q128724	Q117063
Q128726	Q117065
Q128728	Q117067
Q128730	Q117069
Q128732	Q117071
Q128734	Q117073
Q128736	Q117075
Q128738	Q117077
Q128740	Q117079
Q128742	Q117081
Q128744	Q117083
Q128746	Q117085
Q128748	Q117087
Q128750	Q117088
Q128752	Q117091
Q128754	Q117093
Q128756	Q117095
Q128758	Q117097
Q128760	Q117099
Q128762	Q117101
Q128764	Q117103
Q128766	Q117105
Q128768	Q117107
Q128770	Q117109
Q128772	Q117111
Q128774	Q117113
Q128776	Q117115
Q128778	Q117117
Q128780	Q117119
Q128782	Q117121
Q128784	Q117123
Q128786	Q117125
Q128788	Q117127
Q128790	Q117129
Q128792	Q117131
Q128793	Q117133
Q128795	Q117135
Q128797	Q117137
Q128799	Q117139
Q128801	Q117141
Q128803	Q117143
Q128805	Q117145
Q128807	Q117147
Q128809	Q117149
Q128811	Q117151
Q128813	Q117153
Q128815	Q117155
Q128817	Q117157
Q128819	Q117159
Q128821	Q117161
Q128824	Q117163
Q128826	Q117165
Q128827	Q1
Q128828	Q117167
Q128830	Q117169
Q128832	Q117171
Q128834	Q117173
Q128836	Q117175
Q128838	Q117177
Q128840	Q117179
Q128842	Q117181
Q128843	Q117183
Q128845	Q117185
Q128847	Q117187
Q128849	Q117189
Q128851	Q117191
Q128853	Q117193
Q128855	Q117195
Q128857	Q117197
Q128859	Q117199
Q128861	Q117201
Q128863	Q117203
Q128865	Q117205
Q128867	Q117207
Q128869	Q117209
Q128871	Q117211
Q128873	Q117213
Q128875	Q117215
Q128877	Q117217
Q128879	Q117219
Q128881	Q117221
Q128883	Q54060
Q128885	Q117225
Q128887	Q117227
Q128889	Q117229
Q128891	Q117231
Q128893	Q117233
Q128895	Q117235
Q128898	Q117237
Q128900	Q117239
Q128902	Q117241
Q128904	Q117243
Q128906	Q117245
Q128908	Q117247
Q128910	Q117249
Q128912	Q117251
Q128914	Q117253
Q128916	Q117255
Q128918	Q117257
Q128920	Q117259
Q128922	Q117261
Q128924	Q117263
Q128926	Q117265
Q128928	Q117267
Q128930	Q117269
Q128932	Q117271
Q128934	Q117273
Q128936	Q117275
Q128938	Q117277
Q128940	Q117279
Q128942	Q117281
Q128944	Q117283
Q128946	Q117285
Q128948	Q117287
Q128950	Q117289
Q128952	Q117291
Q128954	Q117293
Q128956	Q117295
Q128958	Q117297
Q128960	Q117299
Q128962	Q117301
Q128964	Q117303
Q128966	Q117305
Q128968	Q117307
Q128970	Q117309
Q128972	Q117311
Q128974	Q117313
Q128976	Q117315
Q128978	Q117317
Q128980	Q117319
Q128982	Q117321
Q128984	Q117323
Q128986	Q117325
Q128988	Q117327
Q128990	Q117329
Q128992	Q117331
Q128994	Q117333
Q128996	Q117335
Q128998	Q117337
Q129000	Q117339
Q129002	Q117341
Q129004	Q117343
Q129006	Q117345
Q129008	Q117347
Q129010	Q117349
Q129012	Q117351
Q129014	Q117353
Q129016	Q117355
Q129018	Q117357
Q129020	Q117359
Q129022	Q117361
Q129024	Q117363
Q129026	Q117365
Q129028	Q117367
Q129030	Q117369
Q129032	Q117371
Q129034	Q117373
Q129036	Q117375
Q129038	Q117377
Q129040	Q117379
Q129042	Q117381
Q129044	Q117383
Q129046	Q117385
Q129048	Q117387
Q129050	Q117389
Q129052	Q117391
Q129054	Q117393
Q129056	Q117395
Q129058	Q117397
Q129060	Q117399
Q129062	Q117401
Q129064	Q117403
Q129066	Q117405
Q129068	Q117407
Q129070	Q117409
Q129072	Q117411
Q129074	Q117413
Q129076	Q117415
Q129078	Q117417
Q129080	Q117419
Q129082	Q117421
Q129084	Q117423
Q129086	Q117425
Q129088	Q117427
Q129090	Q117429
Q129092	Q117431
Q129094	Q117433
Q129096	Q117435
Q129098	Q117437
Q129100	Q117439
Q129102	Q117441
Q129104	Q117443
Q129106	Q117445
Q129108	Q117447
Q129110	Q117449
Q129112	Q117451
Q129114	Q1
Q129116	Q117455
Q129118	Q117457
Q129120	Q117459
Q129122	Q117461
Q129124	Q117463
Q129126	Q117465
Q129128	Q117467
Q129130	Q117469
Q129132	Q117471
Q129134	Q117473
Q129136	Q117475
Q129138	Q117477
Q129140	Q117480
Q129142	Q117482
Q129144	Q117484
Q129146	Q117486
Q129148	Q117488
Q129150	Q117490
Q129152	Q117492
Q129154	Q117494
Q129156	Q117496
Q129158	Q117498
Q129160	Q117500
Q129162	Q117502
Q129164	Q117504
Q129166	Q117506
Q129168	Q117508
Q129170	Q117510
Q129172	Q117512
Q129174	Q117514
Q129176	Q117516
Q129178	Q117518
Q129180	Q117520
Q129182	Q117522
Q129184	Q117524
Q129186	Q117526
Q129188	Q117528
Q129190	Q117530
Q129192	Q117532
Q129194	Q117534
Q129196	Q117536
Q129198	Q117538
Q129200	Q117540
Q129202	Q117542
Q129204	Q117544
Q129206	Q117546
Q129208	Q117548
Q129210	Q117550
Q129212	Q117552
Q129214	Q117554
Q129216	Q117556
Q129218	Q117558
Q129220	Q117560
Q129222	Q117562
Q129224	Q117564
Q129226	Q117566
Q129228	Q117568
Q129230	Q117570
Q129232	Q117572
Q129234	Q117574
Q129236	Q117576
Q129238	Q117578
Q129240	Q117580
Q129242	Q117582
Q129244	Q117584
Q129246	Q117586
Q129248	Q117588
Q129250	Q117590
Q129252	Q117592
Q129254	Q117594
Q129256	Q117596
Q129258	Q117598
Q129260	Q117600
Q129262	Q117602
Q129264	Q117604
Q129266	Q117606
Q129268	Q117608
Q129270	Q117610
Q129272	Q117612
Q129274	Q117614
Q129276	Q117616
Q129278	Q117618
Q129280	Q117620
Q129282	Q117622
Q129284	Q117624
Q129286	Q117626
Q129288	Q117628
Q129290	Q117630
Q129291	Q85228
Q129292	Q117632
Q129294	Q117634
Q129296	Q117636
Q129297	Q4675
Q129298	Q117638
Q129299	Q86391
Q129300	Q117640
Q129301	Q86389
Q129302	Q117642
Q129304	Q117644
Q129306	Q117646
Q129308	Q117648
Q129310	Q117650
Q129312	Q117652
Q129314	Q117654
Q129316	Q117656
Q129318	Q117658
Q129320	Q117660
Q129322	Q117662
Q129324	Q117664
Q129325	Q47345
Q129326	Q117666
Q129328	Q117668
Q129330	Q117670
Q129332	Q117672
Q129334	Q117674
Q129336	Q117676
Q129338	Q117678
Q129340	Q117680
Q129342	Q117682
Q129344	Q117684
Q129346	Q117686
Q129348	Q117688
Q129350	Q117690
Q129352	Q117692
Q129354	Q117694
Q129356	Q117696
Q129358	Q117698
Q129360	Q117700
Q129362	Q117702
Q129364	Q117704
Q129366	Q117706
Q129368	Q117708
Q129370	Q117710
Q129372	Q117712
Q129374	Q117714
Q129376	Q117716
Q129378	Q117718
Q129380	Q117720
Q129382	Q117722
Q129384	Q117724
Q129386	Q117726
Q129388	Q117728
Q129390	Q117730
Q129392	Q117732
Q129394	Q117734
Q129396	Q117736
Q129398	Q117738
Q129400	Q117740
Q129402	Q117742
Q129403	Q1
Q129404	Q117744
Q129405	Q70463
Q129406	Q117746
Q129408	Q117748
Q129410	Q117750
Q129412	Q117752
Q129414	Q117754
Q129416	Q117756
Q129418	Q117758
Q129420	Q117760
Q129422	Q117762
Q129424	Q117764
Q129425	Q1
Q129426	Q117766
Q129428	Q117768
Q129430	Q117770
Q129431	Q86331
Q129432	Q117772
Q129434	Q117774
Q129436	Q117776
Q129438	Q117778
Q129440	Q117780
Q129441	Q85855
Q129442	Q117782
Q129444	Q117784
Q129446	Q117786
Q129448	Q117788
Q129450	Q117790
Q129452	Q117792
Q129453	Q70460
Q129454	Q117794
Q129456	Q117796
Q129458	Q117798
Q129460	Q117800
Q129462	Q117802
Q129464	Q117804
Q129466	Q117806
Q129468	Q117808
Q129470	Q117810
Q129472	Q117812
Q129474	Q117814
Q129476	Q117816
Q129478	Q117818
Q129480	Q117820
Q129482	Q117822
Q129484	Q117824
Q129486	Q117826
Q129488	Q117828
Q129490	Q117830
Q129492	Q117832
Q129494	Q117834
Q129497	Q117836
Q129499	Q117838
Q129501	Q117840
Q129503	Q117842
Q129505	Q117844
Q129507	Q117846
Q129509	Q117848
Q129511	Q117850
Q129512	Q85859
Q129513	Q117852
Q129514	Q85853
Q129515	Q117854
Q129516	Q85867
Q129517	Q117856
Q129519	Q117858
Q129521	Q117860
Q129523	Q117862
Q129525	Q117864
Q129527	Q117866
Q129529	Q117868
Q129531	Q117870
Q129533	Q117872
Q129535	Q117874
Q129537	Q117876
