qid	label	wikidata_qid	wikidata_name	name_score
Q126554	Renard II de Joigny	Q48760323	Renard II de Joigny	1.00
Q126556	Rainald IV of Joigny	Q1916283	Reinout IV van Joigny	1.00
Q126558	Mathilde de Melun	Q75617576	Mathilde de Melun	1.00
Q126560	Aveline de Corbeuil, Dame de Yerres	Q75617584	Aveline de Corbeuil, Dame de Yerres	1.00
Q126562	Thierry de Courtenay, Sire de Yerres	Q75617587	Thierry de Courtenay, Sire de Yerres	1.00
Q126564	Giles de Courtenay, Viscount of Melun	Q75617578	Giles de Courtenay, Viscount of Melun	1.00
Q126566	Godfrey I, Lord of Joinville	Q1149527	Gottfried I.	1.00
Q126568	Blanche of Reynel	Q22678380	Blanche de Reynel	1.00
Q126570	Étienne de Joinville	Q17354379	Étienne de Joinville	1.00
Q126572	Hilduin of Joinville	Q22678382	Hilduin de Joinville	1.00
Q126574	Raoul V de Beaumont-au-Maine	Q3419291	Raoul V de Beaumont-au-Maine	1.00
Q126576	Odo I, Margrave of the Saxon Ostmark	Q551419	Hodo I.	1.00
Q126578	Eckard II, Margrave of Meissen	Q65011	Ekkehard II.	1.00
Q126580	Hermann II, Count Palatine of Lotharingia	Q552056	Hermann II.	1.00
Q126582	Henry of Laach	Q834528	Heinrich II. von Laach	1.00
Q126584	Albert the Bear	Q156041	阿尔布雷希特一世	1.00
Q126586	Adelaide of Ballenstedt	Q55603206	Adelaide of Ballenstedt	1.00
Q126588	Siegfried II, Count of Weimar-Orlamünde	Q1319263	Siegfried II.	1.00
Q126590	William, Count of Weimar-Orlamünde	Q2285815	Willem van Ballenstedt	1.00
Q126592	Mathilde von Northeim	Q116150263	Mathilde von Northeim	1.00
Q126594	Boppo in the Lobdengau	Q61139741	Бопо фон Лобденгау	1.00
Q126596	Poppo II of Lauffen	Q61139752	Попо II фон Лауфен	1.00
Q126598	Bruno of Bretten	Q993987	Bruno von Bretten	1.00
Q126600	Frederik I van Sommerschenburg	Q2746728	Frederik I van Sommerschenburg	1.00
Q126602	Adolf I (III) of Berg	Q201540	Adolf III	1.00
Q126604	Adolf (II) of Berg	Q17049771	Adolf (II) of Berg	1.00
Q126606	Adolf II (IV) of Berg	Q4684117	Adolf II (IV) of Berg	1.00
Q126608	Niamh Wilson	Q73566	Niamh Wilson	1.00
Q126610	Friedrich II. von Sommerschenburg	Q1270838	Friedrich II. von Sommerschenburg	1.00
Q126612	Everhard von Berg	Q1382064	Everhard von Berg	1.00
Q126614	Adelaide of Sommerschenburg	Q2191456	Adelheid van Sommerschenburg	1.00
Q126616	Siegfried I von Walbeck	Q4191783	Зигфрид фон Вальбек	1.00
Q126618	Liutgard of Meissen	Q118109628	Liutgard of Meissen	1.00
Q126620	Siegfried II, Graf im Derlingau und im Nordthuringgau	Q118188440	Siegfried II, Graf im Derlingau und im Nordthuringgau	1.00
Q126622	Frederick of Werl-Arnsberg	Q873278	Friedrich	1.00
Q126624	Henry of Arnsberg	Q11219619	Heinrich	1.00
Q126626	Hermann IV of Saffenberg	Q1611608	Hermann IV. von Saffenberg	1.00
Q126628	Otto Orseolo	Q935635	Ottone Orseolo	1.00
Q126630	Peter, King of Hungary	Q314218	Petro Orseolo	1.00
Q126632	Louis I, Landgrave of Thuringia	Q535016	Ludwig I.	1.00
Q126634	Heinrich Raspe I.	Q1598523	Heinrich Raspe I.	1.00
Q126636	Udo I of Thuringia	Q1273490	Udo I. von Thüringen	1.00
Q126638	Cäcilie von Thüringen	Q116005007	Cäcilie von Thüringen	1.00
Q126640	Adelheid von Thüringen	Q118112688	Adelheid von Thüringen	1.00
Q126642	NN	Q116119471	NN	1.00
Q126644	Poppo I von Henneberg	Q15106451	Poppo I. von Henneberg	1.00
Q126646	Godebold II von Henneberg	Q1533679	Godebold II. von Henneberg	1.00
Q126648	Poppo II von Henneberg	Q15106629	Poppo II. von Henneberg	1.00
Q126650	N. N. von Henneberg	Q15106672	N. N. von Henneberg	1.00
Q126652	Dietrich von Linderbach	Q119948753	Dietrich von Linderbach	1.00
Q126654	Beringer I Graf von Lohra	Q76299965	Beringer I Graf von Lohra	1.00
Q126656	Bertrade von Landsberg	Q75247766	Bertrade von Landsberg	1.00
Q126658	Adalbert I von Calw	Q31192354	Адалберт I фон Калв	1.00
Q126660	Arnold IV, Count of Andechs	Q2254106	Arnold IV van Andechs	1.00
Q126662	Berchtold III d'Andechs	Q2896944	Berchtold III d'Andechs	1.00
Q126664	Alexander von Krobatin	Q84882	اليكساندر ڤون كروباتين	1.00
Q126666	Arnold V, Count of Andechs	Q2262027	Arnold V van Andechs	1.00
Q126668	Adelheid von Diessen	Q110571159	Adelheid von Diessen	1.00
Q126670	Gebhard I Graf von Dießen	Q62732382	Гебхард I фон Дисен	1.00
Q126672	Heinrich von Hildrizhausen	Q55910581	von Hildrizhausen Heinrich	1.00
Q126674	Beatrix von Hildrizhausen	Q116150264	Beatrix von Hildrizhausen	1.00
Q126676	Eberhard I of Hildrizhausen	Q1279091	Eberhard I. von Hildrizhausen	1.00
Q126678	Hermann II von Kastl	Q95305665	von Kastl Hermann II.	1.00
Q126680	Friedrich von Kastl	Q119702747	Friedrich von Kastl	1.00
Q126682	Dietrich I of Katlenburg	Q1223816	Dietrich I. von Katlenburg	1.00
Q126684	Oda	Q114212746	Oda	1.00
Q126686	Bruno von Waldeck	Q994008	Bruno von Waldeck	1.00
Q126688	Agnes von Weimar	Q114212752	Agnes von Weimar	1.00
Q126690	Adalbert of Hamburg	Q347852	Адальберт Бременский	1.00
Q126692	Friedrich II. von Goseck	Q1459928	Friedrich II. von Goseck	1.00
Q126694	Yury Yaroslavich	Q4534892	Юрий Ярославич (князь муромский)	1.00
Q126696	Svyatoslav Yaroslavich	Q4411652	Святослав Ярославич	1.00
Q126698	Rostislav Yaroslavich	Q4398430	Ростислав Ярославич	1.00
Q126700	Beatrix of Lerigau	Q75247082	Beatrix of Lerigau	1.00
Q126702	Otto of Lerigau	Q75247086	Otto of Lerigau	1.00
Q126704	Bernard I, Margrave of the Nordmark	Q2561491	Bernard I van Brandenburg	1.00
Q126706	Wulfhild of Norway	Q3121005	Ulvhild Olofsdotter	1.00
Q126708	Gebhard of Supplinburg	Q2349123	Gebhard de Supplinbourg	1.00
Q126710	Taksony of Hungary	Q347935	Taksony	1.00
Q126712	Gyula II	Q831296	דיולהמנהיג מדיארי	1.00
Q126716	Samuel Aba	Q312775	Sámuel Aba	1.00
Q126718	Gavril Radomir	Q137632	Gawril Radomir	1.00
Q126720	Peter Delyan	Q616841	Pedro Delyan	1.00
Q126722	Rogvolod	Q2498541	Рагвалод	1.00
Q126724	Oda of Meissen	Q3492133	Oda Miśnieńska	1.00
Q126726	Henilda von Meissen	Q118105453	Henilda von Meissen	1.00
Q126728	Hodica	Q15428115	Hodica	1.00
Q126730	Matylda	Q11771684	Matylda Bolesławówna	1.00
Q126732	unknown daughter	Q75574614	unknown daughter	1.00
Q126734	N.N. córka Bolesława Chrobrego	Q16581023	N.N. córka Bolesława Chrobrego	1.00
Q126736	Dobromir	Q1233501	Dobromir	1.00
Q126738	Hadji Mohammad Ajul	Q41998	Hadji Mohammad Ajul	1.00
Q126740	Edla	Q1986329	Эдла	1.00
Q126742	Olaf II of Norway	Q208331	奥拉夫二世	1.00
Q126744	Astrid Njalsdotter	Q1916125	Astrid Njalsdotter	1.00
Q126746	Ingamoder	Q2291474	Ingemo	1.00
Q126748	Anund Emundsson	Q2857802	Anund Emundsson	1.00
Q126750	Aelfthryth	Q103560123	Aelfthryth	1.00
Q126751	Sigeferth	Q16863932	Sigeferth	1.00
Q126753	Ælfgifu	Q96088549	Ælfgifu	1.00
Q126755	Duncan I of Scotland	Q26326	邓肯一世	1.00
Q126757	Suthen	Q56285208	Сибилла Нортумбрийская	1.00
Q126759	Máel Muire, Earl of Atholl	Q3331951	Máel Muire d'Atholl	1.00
Q126761	Donald III of Scotland	Q356602	Donaldo III da Escócia	1.00
Q126763	Ingibiorg Finnsdottir	Q2453222	Ingebjorg Finnsdotter	1.00
Q126765	Malcolm of Scotland	Q75384545	Malcolm of Scotland	1.00
Q126767	Donald of Scotland	Q75384546	Donald of Scotland	1.00
Q126769	Gille Míchéil, Earl of Fife	Q5561994	Gille Míchéil, Earl of Fife	1.00
Q126771	Máel Coluim mac Alaxandair	Q965711	Máel Coluim mac Alaxandair	1.00
Q126773	Malcolm Macheth, Earl of Ross	Q19325964	Malcolm Macheth, Earl of Ross	1.00
Q126775	Henry of Scotland	Q719846	Henrique de Escocia	1.00
Q126777	Claricia of Scotland	Q75385058	Claricia of Scotland	1.00
Q126779	Hodierna of Scotland	Q75385061	Hodierna of Scotland	1.00
Q126781	Malcolm of Scotland	Q75385057	Malcolm of Scotland	1.00
Q126783	Arduin Glaber	Q2177316	Arduino il Glabro	1.00
Q126785	Emilia	Q110426602	Emilia	1.00
Q126787	Alric of Asti	Q16146773	Alric of Asti	1.00
Q126789	Adalbert Atto of Canossa	Q979407	Adalbert Atto von Canossa	1.00
Q126791	Hildegard of Canossa	Q48808719	Ildegarda dei Supponidi	1.00
Q126793	Oberto I	Q2574342	Oberto I	1.00
Q126795	Adalberto II	Q26869704	Adalberto	1.00
Q126797	Adalberto IV	Q27414320	Adalberto	1.00
Q126799	Hugh of Milan	Q60840243	Ugo di Milano	1.00
Q126801	Riprand of Piacenza	Q76300187	Riprand of Piacenza	1.00
Q126803	Railenda von Verticilio	Q76300784	Railenda von Verticilio	1.00
Q126805	Adela of Saluzzo	Q56275582	Adela of Saluzzo	1.00
Q126807	Manfred I, Marquess of Saluzzo	Q368445	Manfred I.	1.00
Q126809	Anselmo del Vasto	Q61973229	Ансельмо ди Клавесана	1.00
Q126811	Guy de Cavanez	Q135482323	Guy de Cavanez	1.00
Q126813	Kuno I von Rott	Q1170929	Kuno I. von Rott	1.00
Q126815	Uta von Diessen	Q62732390	Ута фон Дисен	1.00
Q126817	Kuno, graf von Horburg	Q117833098	Kuno, graf von Horburg	1.00
Q126819	Gebhard von Ollersbach	Q110570728	Gebhard von Ollersbach	1.00
Q126821	Benedikta von Ollersbach	Q110570727	Benedikta von Ollersbach	1.00
Q126823	Mstivoj	Q7886058	Mistivoï	1.00
Q126825	Olaf I of Norway	Q213801	Olaf I Tryggvason	1.00
Q126827	Styrbjörn the Strong	Q489529	Styrbjörn Starke	1.00
Q126829	Pallig	Q4992341	پالیگ	1.00
Q126831	Gunhilda	Q16556142	Gunhilda słowiańska	1.00
Q126833	Wyrtgeorn	Q9380095	Wyrtgeorn	1.00
Q126835	Siemomysl	Q161831	Siemomysł	1.00
Q126837	Gorka	Q9274595	Gorka	1.00
Q126839	Czcibor	Q326712	Чцібар	1.00
Q126841	Oda of Haldensleben	Q289511	Oda von Haldensleben	1.00
Q126843	Vladivoj, Duke of Bohemia	Q387912	Vladivoj de Bohême	1.00
Q126845	Geira	Q3100183	Geira	1.00
Q126847	Dytryk	Q681542	Dytryk	1.00
Q126849	Jungle cat	Q42623	丛林猫	1.00
Q126851	Eckard I, Margrave of Meissen	Q77594	Ekkehard I.	1.00
Q126853	Olof Björnsson	Q240258	Olof II. Björnsson	1.00
Q126855	Świętosława	Q25173318	Świętosława	1.00
Q126857	Bodil Hakonsdatter	Q101248740	Bodil Hakonsdatter	1.00
Q126859	Wulfrun	Q5302554	Wulfrun	1.00
Q126861	Wulfric Spot	Q8039181	Wulfric Spot	1.00
Q126863	Wulfnoth Cild	Q720822	Wulfnoth Cild	1.00
Q126865	Alfgar (?)	Q75386663	Alfgar (?)	1.00
Q126867	Edgiva (?)	Q75386664	Edgiva (?)	1.00
Q126869	Ælfgifu	Q75386666	Ælfgifu	1.00
Q126871	Gunhilda of Wessex	Q75386667	Gunhilda of Wessex	1.00
Q126873	Eadgifu	Q75386648	Eadgifu	1.00
Q126875	Hakon Sweynson	Q16929597	Hakon Sweynson	1.00
Q126877	Tostig (?)	Q75386651	Tostig (?)	1.00
Q126879	Ealdgyth	Q462856	Ealdgyth von Mercia	1.00
Q126881	Magnus, son of Harold Godwinson	Q56733025	Magnus, son of Harold Godwinson	1.00
Q126883	Harold, son of Harold Godwinson	Q56732455	Harold, son of Harold Godwinson	1.00
Q126885	Godwin, son of Harold Godwinson	Q56731945	Godwin, son of Harold Godwinson	1.00
Q126886	Edmund, son of Harold Godwinson	Q56731721	Edmund, son of Harold Godwinson	1.00
Q126888	Ulf, son of Harold Godwinson	Q56734044	Ulf, son of Harold Godwinson	1.00
Q126890	Herman van Malsen	Q1926540	Herman van Malsen	1.00
Q126892	Conon, Count of Montaigu	Q26223011	Conon, Count of Montaigu	1.00
Q126894	Heinrich I von Kuik	Q26882134	Хайнрих I фон Куик	1.00
Q126896	Andreas van Cuijk	Q501453	Andreas von Kuik	1.00
Q126898	NN	Q110586123	NN	1.00
Q126900	Beatrice de Mandeville	Q104092972	Beatrice de Mandeville	1.00
Q126902	William de Boulogne, of Carshalton	Q110586119	William de Boulogne, of Carshalton	1.00
Q126904	Hugues I de Meulan	Q2565089	Hugo I van Meulan	1.00
Q126906	Galéran III de Meulan	Q2195516	Galéran III de Meulan	1.00
Q126908	Hugues II de Meulan	Q3142581	Hugues II de Meulan	1.00
Q126910	John of Sudeley	Q18672040	John of Sudeley	1.00
Q126912	Robert de Ewyas	Q106704798	Robert de Ewyas	1.00
Q126918	Tetberga	Q107724427	Thetberge	1.00
Q126920	Guy de Faucigny	Q1557618	Guy de Faucigny	1.00
Q126922	Ita	Q105770022	Ita	1.00
Q126924	Amadeus I of Geneva	Q2624328	Amadeus I van Genève	1.00
Q126926	Guerric de Coligny	Q3119193	Guerric de Coligny	1.00
Q126928	Guichard II de Beaujeu	Q16640455	Guichard II de Beaujeu	1.00
Q126930	Richoara de Salornay	Q110884368	Richoara de Salornay	1.00
Q126932	Wandelmode de Beaujeu	Q110967706	Wandelmode de Beaujeu	1.00
Q126934	Sigurd Syr	Q3108524	Sigurd Syr	1.00
Q126936	Åsta Gudbrandsdatter	Q2543933	Åsta Gudbrandsdatter	1.00
Q126938	Halfdan Sigurdsson	Q5891441	Halfdan Sigurdsson	1.00
Q126940	Magnus II of Norway	Q343088	Magno II da Noruega	1.00
Q126942	Olaf III of Norway	Q316042	Olavo III da Noruega	1.00
Q126944	Philip of Sweden	Q247223	Felipe da Suécia	1.00
Q126946	Rostyslav Mstyslavych	Q123585745	Ростислав Мстиславич	1.00
Q126948	NN of Poland	Q96239461	NN of Poland	1.00
Q126952	Theodosia	Q134726862	Theodosia	1.00
Q126954	Iziaslav III of Kiev	Q498198	Isjaslaw III.	1.00
Q126956	Nikolay Svyatosha	Q3876956	Nicola di Černihiv	1.00
Q126958	Vsevolod of Murom	Q21637467	Всеволод Давыдович	1.00
Q126960	Vladimir Davydovich	Q1960319	Владимир Давыдович	1.00
Q126962	Theophania Muzalon	Q49220174	Theophania Muzalon	1.00
Q126964	NN of the Cumans	Q134768350	NN of the Cumans	1.00
Q126966	Vsevolod II of Kiev	Q368805	弗谢沃洛德二世·奥利戈维奇	1.00
Q126968	Igor II of Kiev	Q2090592	伊戈尔二世·奥利戈维奇	1.00
Q126970	Sviatoslav Olgovich	Q2635189	斯维亚托斯拉夫·奥利戈维奇	1.00
Q126972	Gleb Olgovich	Q21776534	グレプ・オリゴヴィチ	1.00
Q126974	Mariya Olegovna	Q12121701	Марія Олегівна	1.00
Q126976	Volodar of Peremyshl	Q2389427	Wołodar Rościsławicz	1.00
Q126978	Ryuryk Rostyslavych	Q2081844	Ruryk Rościsławicz	1.00
Q126980	Vasilko Rostislavich	Q4104912	Василько Ростиславич	1.00
Q126982	Theodosios Monomachos	Q109301763	Theodosios Monomachos	1.00
Q126986	Zoe Porphyrogenita	Q41659	佐伊女皇	1.00
Q126988	Basil Skleros	Q64759492	Basil Skleros	1.00
Q126990	Pulcheria Argyre	Q20497086	Пулхерия Аргира	1.00
Q126992	Inge the Elder	Q375309	Ingo I da Suécia	1.00
Q126994	Helena	Q3112191	Helena	1.00
Q126996	Ragvald Ingesson	Q6061198	Ragvald Ingesson	1.00
Q126998	Catherine Ingesdotter of Sweden	Q4958322	Katarina Ingesdotter	1.00
Q127000	Margaret Fredkulla	Q262305	Margarethe Fredkulla	1.00
Q127002	Dmitr Sawiditsch	Q4162682	Дмитр Завидич	1.00
Q127004	Canute Lavard	Q434760	Canuto Lavard	1.00
Q127006	Valdemar I of Denmark	Q297194	Waldemar I Wielki	1.00
Q127008	Christina of Denmark	Q2555139	Kristín Knútsdóttir	1.00
Q127010	Margrethe Knudsdatter	Q11988171	Margrethe Knudsdatter	1.00
Q127012	Eric II of Denmark	Q365085	Érico II da Dinamarca	1.00
Q127014	Sigurd the Crusader	Q313005	Sigurd I da Noruega	1.00
Q127016	Kristin Sigurdsdatter	Q642075	Christina de Norvège	1.00
Q127018	Vladimir Vsevolodovich	Q16630592	Владимир Всеволодович	1.00
Q127020	Bagrationi, daughter of Demetrius I of Georgia	Q16206930	Bagrationi, daughter of Demetrius I of Georgia	1.00
Q127022	Izjaslavna Kyjevska	Q123399744	Ізяслаўна Рагвалодава	1.00
Q127024	NN	Q96239456	NN	1.00
Q127026	Roman I of Kiev	Q496545	ロマン・ロスチスラヴィチ	1.00
Q127028	Mstislav Rostislavich of Smolensk	Q4305604	Мстислав Ростиславич Храбрый	1.00
Q127030	Svjatoslav Rostislavitsj	Q7819362	Святослав Ростиславич	1.00
Q127032	Davyd Rostislavich	Q550638	Давыд Ростиславич	1.00
Q127034	Agafya Rostislavna	Q17280675	Агафья Ростиславна	1.00
Q127036	Agrafena Rostislavna of Kiev	Q4057046	Аграфена Ростиславна	1.00
Q127038	Mstyslav Volodymyrovych of Dorohobuzh	Q4305588	Мстислав Владимирович (князь дорогобужский)	1.00
Q127040	Yaroslav Vladimirovich	Q4538768	Ярослав Владимирович	1.00
Q127042	Svyatoslav Vladimirovich	Q27031288	Святослав Владимирович	1.00
Q127044	Géza II of Hungary	Q86940	Gejza II	1.00
Q127046	Géza, royal prince of Hungary	Q573248	Géza	1.00
Q127048	Eufemie Olomoucká	Q9255749	Eufemie Olomoucká	1.00
Q127050	Marie Comnène	Q3292454	Marie Comnène	1.00
Q127052	Sviatoslav III of Kiev	Q497100	斯维亚托斯拉夫·弗谢沃洛多维奇	1.00
Q127054	Yaroslav II Vsevolodovich	Q2042116	Jarosław Wsiewołodowicz	1.00
Q127056	Anna of Chernihiv	Q63092361	Anna of Chernihiv	1.00
Q127058	Otto III.	Q720078	Otto III.	1.00
Q127060	Vladimir van Olomouc	Q1817240	Vladimir van Olomouc	1.00
Q127062	Břetislav of Olomouc	Q3506333	Brzetysław	1.00
Q127064	Bracislav Izjaslavsky	Q12085112	Брячислав Давидович	1.00
Q127066	Anna (Arete) Doukaina	Q56506950	Αρετή Δούκαινα	1.00
Q127068	Konstantinos Kalamanos	Q1668802	Konstantinos Kalamanos	1.00
Q127070	Ayyub Khan	Q16147421	Ayyub Khan	1.00
Q127072	Yaropolk Rostislavich	Q4538751	Ярополк Ростиславич	1.00
Q127074	Mstislav the Eyeless	Q4305602	Мстислав Ростиславич (князь ростовский)	1.00
Q127076	Jevfrosinja Rostislavna	Q112624721	Евфросинья Ростиславна	1.00
Q127078	Ultia Kuchko	Q75394632	Ulita Kuchkovna	1.00
Q127082	Izyaslav Andreevich	Q4198920	Изяслав Андреевич	1.00
Q127084	Mstislav Andreyevich	Q4305585	Мстислав Андреевич	1.00
Q127086	Gleb Vladimirskiy	Q21843586	Глеб Владимирский	1.00
Q127088	Rostislava of Vladimir-Suzdal	Q56329494	Rościsława Andrzejówna	1.00
Q127091	Włodzimierz II Glebowicz	Q4113036	Владимир Глебович	1.00
Q127093	Olga Glebovna	Q4334078	Ольга Глебовна	1.00
Q127095	Izyaslav Glebovich	Q4198924	Изяслав Глебович	1.00
Q127097	Maria Shvarnovna	Q4281726	Мария Шварновна	1.00
Q127100	Lyubava Vasilkavna	Q13478538	Любава Васількаўна	1.00
Q127104	Yuri II of Vladimir	Q547869	Jerzy II Wsiewołodowicz	1.00
Q127106	Yaroslav II of Vladimir	Q359396	雅罗斯拉夫二世·弗谢沃洛多维奇	1.00
Q127108	Sviatoslav IV of Vladimir	Q550646	斯维亚托斯拉夫·弗谢沃洛多维奇	1.00
Q127110	Vladimir Vsevolodovich	Q4113033	Владимир Всеволодович	1.00
Q127112	Ivan Vsevolodovich	Q4195579	Иван Всеволодович (князь стародубский)	1.00
Q127114	Verhuslava Vsevolodovna	Q49600691	Verhuslava Vsevolodovna	1.00
Q127116	Yaroslav Osmomysl	Q1353923	雅罗斯拉夫·奥斯莫梅斯尔	1.00
Q127118	Vladimir II Yaroslavich	Q4113074	Владимир Ярославич	1.00
Q127120	Yefrosinya Yaroslavna	Q12073491	Єфросинія Ярославна	1.00
Q127122	Vysheslava Yaroslavna	Q9380429	Wyszesława halicka	1.00
Q127124	Yaroslavna of Halych	Q4990810	Yaroslavna of Halych	1.00
Q127130	Svyatoslav Vladimirovich	Q4411628	Святослав Владимирович	1.00
Q127132	Vseslav of Polotsk	Q497915	Wsiesław Briaczysławicz	1.00
Q127134	NN	Q98698910	Усяславава Брачыславіча	1.00
Q127136	Roman Vseslavich of Polotsk	Q1961967	Раман Усяславіч	1.00
Q127138	Rostislav Vseslavich of Polotsk	Q2047210	Расціслаў Усяславіч	1.00
Q127140	Rogvolod Vseslavich	Q2594607	Рагвалод-Барыс Усяславіч	1.00
Q127142	David Vseslavich of Polotsk	Q2625725	Давыд Усяслававіч	1.00
Q127144	Vseslav Vasilkovich	Q2512396	Усяслаў Васількавіч	1.00
Q127146	Bryachislav Vasilkovich	Q4097582	Брячислав Василькович	1.00
Q127148	Izyaslav Vasilkovich	Q13478512	Ізяслаў Васількавіч	1.00
Q127150	Maria of Polotsk	Q13031421	Марыя Васількаўна	1.00
Q127152	Vsevolod Vasilkovich	Q13478519	Усевалад Васількавіч	1.00
Q127154	Adela von Alsleben	Q114212784	Adela von Alsleben	1.00
Q127156	Friedrich III. von Goseck	Q1459966	Friedrich III. von Goseck	1.00
Q127158	Friedrich IV. von Goseck	Q1460005	Friedrich IV. von Goseck	1.00
Q127160	Dietrich, Count of Plötzkau	Q24971254	Dietrich, Count of Plötzkau	1.00
Q127162	Mathilde von Walbeck	Q118188523	Mathilde von Walbeck	1.00
Q127164	Hermann von Spanheim	Q21034844	Hermann von Spanheim	1.00
Q127166	Rudolf II	Q24971181	Rudolf II	1.00
Q127168	Mathilde of Winzenburg	Q118125640	Mathilde of Winzenburg	1.00
Q127170	Eric III of Denmark	Q365064	Érico III da Dinamarca	1.00
Q127172	Adelaide III of Sommerschenburg	Q18683936	Adelheid IV. von Sommerschenburg	1.00
Q127174	Adalbert von Sommerschenburg	Q99461034	Адалберт фон Зомершенбург	1.00
Q127176	Sieghard IV Count of Büren	Q76299596	Sieghard IV Count of Büren	1.00
Q127178	Berta von Büren	Q76299593	Berta von Büren	1.00
Q127180	Sigebert I, count of Saargau	Q20499827	Зигеберт I	1.00
Q127182	NN	Q110562318	NN	1.00
Q127184	Brunon de Sarrebruck	Q118861	Bruno von Saarbrücken	1.00
Q127186	Sigebert II, count of Saargau	Q20499816	Зигберт II	1.00
Q127188	Adalbert of Mainz	Q347454	Адальберт I	1.00
Q127190	Mechtild (von Sponheim)	Q105984244	Mechtild (von Sponheim)	1.00
Q127192	Simon II	Q2287559	Simon II.	1.00
Q127194	Henry I, Count of Zweibrücken	Q1496040	Heinrich I.	1.00
Q127196	Jutta of Saarbrücken	Q96257776	Jutta of Saarbrücken	1.00
Q127198	Agnes von Saarbrücken	Q118213728	Agnes von Saarbrücken	1.00
Q127200	Beatrice of Swabia	Q224611	Beatrix von Schwaben	1.00
Q127202	Kunigunde of Hohenstaufen	Q63186	Kunigunde dari Hohenstaufen	1.00
Q127206	Marie of Hohenstaufen	Q224728	Marie Štaufská	1.00
Q127208	Joan I, Countess of Burgundy	Q1755437	ジャンヌ1世	1.00
Q127210	Beatrice II, Countess of Burgundy	Q1970878	Beatrix II van Bourgondië	1.00
