qid	label	wikidata_qid	wikidata_name	name_score
Q65925	吴太妃	Q30943175	吴太妃	0.00
Q65931	蕭亮 (南梁)	Q95022177	蕭亮	0.00
Q65934	萧晔	Q95022393	萧晔	0.00
Q65937	中宿侯蕭某	Q95022684	中宿侯蕭某	0.00
Q65940	蕭撝	Q81420	蕭撝	0.00
Q65943	蕭推	Q27920910	蕭推	0.00
Q65946	蕭機	Q95145502	蕭機	0.00
Q65949	蕭伯游	Q44431	萧伯游	0.00
Q65955	郗燁	Q56600333	郗烨	0.00
Q65970	陈淑容	Q30943149	陈淑容	0.00
Q65973	陈夫人	Q30943136	陈夫人	0.00
Q65976	褚修华	Q30943134	褚修华	0.00
Q65982	范淑妃	Q30943129	范淑妃	0.00
Q65997	王貴嬪	Q30943082	王貴嬪	0.00
Q66003	蕭後	Q95141951	蕭後	0.00
Q66006	郑琼	Q26197428	郑琼	0.00
Q66111	陈猛	Q22813424	陈猛	0.00
Q66117	王宽 (南朝)	Q15893164	王宽 (南朝)	0.00
Q66411	高泰	Q64783334	高泰	0.00
Q66414	高韬	Q61723656	高韬	0.00
Q66417	高猛虎	Q26184298	高猛虎	0.00
Q66423	高䐗儿	Q61723643	高䐗儿	0.00
Q66429	高陀	Q61723628	高陀	0.00
Q66480	韦祖霁	Q26208799	韦祖霁	0.00
Q66501	郑德玄	Q15915127	郑德玄	0.00
Q66504	郑氏	Q76011073	郑氏	0.00
Q66582	韦士宗	Q60994933	韦士宗	0.00
Q66933	李謜	Q11098008	李謜	0.00
Q66954	浔阳公主 (唐顺宗)	Q11148447	浔阳公主 (唐顺宗)	0.00
Q67020	李绰	Q11097788	李绰	0.00
Q67335	郭依宗	Q66310094	郭依宗	0.00
Q67467	裴之平	Q11626855	裴之平	0.00
Q67625	卢洪	Q26186532	卢洪	0.00
Q67643	郑氏	Q76011773	郑氏	0.00
Q67664	鄭氏	Q133468018	鄭氏	0.00
Q67667	李叔婉	Q76012999	李叔婉	0.00
Q67670	崔子武	Q28417806	崔子武	0.00
Q67703	李辅	Q15910924	李辅	0.00
Q67706	李佐 (北魏)	Q15627585	李佐	0.00
Q67712	王慧龍	Q14994487	王慧龍	0.00
Q67715	郑平城	Q15914323	郑平城	0.00
Q67718	鄭伯猷	Q18233850	鄭伯猷	0.00
Q67721	李昞 (北魏)	Q15921480	李昞 (北魏)	0.00
Q67733	李义邕	Q15931698	李义邕	0.00
Q67736	李该	Q15922540	李该	0.00
Q67742	李德广	Q17500594	李德广	0.00
Q67751	李氏	Q84085754	李氏	0.00
Q67754	李诵	Q17500625	李诵	0.00
Q67757	李世举	Q16905290	李世举	0.00
Q67760	李世林	Q11095208	李世林	0.00
Q67763	李诠	Q26158164	李诠	0.00
Q67769	卢氏	Q76011089	卢氏	0.00
Q67775	李礼之	Q15952005	李礼之	0.00
Q67778	李寿之	Q16905342	李寿之	0.00
Q67874	崔芷蘩	Q20063237	崔芷蘩	0.00
Q68032	刘畴	Q66776870	刘畴	0.00
Q68041	劉禕	Q11398270	劉禕	0.00
Q68083	姉小路季綱	Q98734275	姉小路季綱	0.00
Q68095	梅渓通同	Q113164124	梅渓通同	0.00
Q68098	日野西資興	Q110603076	日野西資興	0.00
Q68107	少弐頼隆	Q118726732	少弐頼隆	0.00
Q68110	少弐資元	Q11464744	少弐資元	0.00
Q68113	Ryudzodzi Ieudzi	Q11679393	龍造寺家氏	0.00
Q68116	Ryudzodzi Taneie	Q11679399	龍造寺胤家	0.00
Q68119	Ryudzodzi Tanekadzu	Q11679400	龍造寺胤和	0.00
Q68122	Ryudzodzi Tanekhisa	Q11679398	龍造寺胤久	0.00
Q68125	Ryudzodzi Nobuaki	Q11679385	龍造寺信昭	0.00
Q68131	赤澤氏 (小笠原政長の母)	Q106671950	赤澤氏 (小笠原政長の母)	0.00
Q68143	加藤明煕の娘 (梅小路定福の妻)	Q110726547	加藤明煕の娘 (梅小路定福の妻)	0.00
Q68149	津田正昭	Q11556306	津田正昭	0.00
Q68152	津田将順	Q11556277	津田将順	0.00
Q68158	戸沢正庸の娘 (板倉勝暁の正室)	Q134546514	戸沢正庸の娘 (板倉勝暁の正室)	0.00
Q68179	秋田倩季	Q8514703	아키타 요시스에	0.00
Q68185	那須資懐	Q109185569	那須資懐	0.00
Q68191	本庄宗発の娘 (西尾忠固の正室)	Q109186239	本庄宗発の娘 (西尾忠固の正室)	0.00
Q68194	松平宗発の娘 (青山幸礼の正室)	Q109186337	松平宗発の娘 (青山幸礼の正室)	0.00
Q68209	佐竹義恭	Q109183432	佐竹義恭	0.00
Q68221	松井寛次	Q110309784	松井寛次	0.00
Q68227	豊岡治資	Q110961538	豊岡治資	0.00
Q68230	豊岡随資	Q110961571	豊岡随資	0.00
Q68248	永井尚俶の娘 (永井尚備の正室)	Q113283834	永井尚俶の娘 (永井尚備の正室)	0.00
Q68251	小田部統房	Q10959734	小田部統房	0.00
Q68263	安藤直次	Q10947188	安藤直次	0.00
Q68284	土倉万亀	Q111048462	土倉万亀	0.00
Q68301	松平定宝	Q112058058	松平定宝	0.00
Q68304	戸田光逸	Q112058065	戸田光逸	0.00
Q68325	土屋政成	Q62085355	土屋政成	0.00
Q68328	Ryudzodzi Takafusa	Q11679404	龍造寺高房	0.00
Q68331	Ryudzodzi Ienari	Q11679392	龍造寺家就	0.00
Q68355	戸沢銕	Q134451393	戸沢銕	0.00
Q68358	外山光熈	Q134453121	外山光熈	0.00
Q68364	松平鈖子	Q110888866	松平鈖子	0.00
Q68367	風早公紀	Q110886408	風早公紀	0.00
Q68370	東常和	Q110273381	東常和	0.00
Q68373	東常尭	Q110273410	東常尭	0.00
Q68382	前野且辰	Q115586803	前野且辰	0.00
Q68385	本多正助	Q108803104	本多正助	0.00
Q68391	内藤之貞	Q113229910	内藤之貞	0.00
Q68428	青山忠良の娘 (太田資功の正室)	Q108094531	青山忠良の娘 (太田資功の正室)	0.00
Q68431	青山郁子	Q108094919	青山郁子	0.00
Q68434	青山忠良の娘 (板倉勝運の正室のち戸沢正実の継室)	Q108095424	青山忠良の娘 (板倉勝運の正室のち戸沢正実の継室)	0.00
Q68437	青山忠惇	Q109187126	青山忠惇	0.00
Q68439	青山千嘉子	Q109187291	青山千嘉子	0.00
Q68442	青山忠良の娘 (佐竹義堯の継々室)	Q109187445	青山忠良の娘 (佐竹義堯の継々室)	0.00
Q68445	阿部較姫	Q108095958	阿部較姫	0.00
Q68542	成瀬正雄	Q109270378	成瀬正雄	0.00
Q68545	成瀬三千代	Q109270513	成瀬三千代	0.00
Q68550	池田譲次	Q111134897	池田譲次	0.00
Q68562	大村純昌	Q11436057	大村純昌	0.00
Q68571	佐竹義倫	Q11383424	佐竹義倫	0.00
Q68574	佐竹義寿	Q109189064	佐竹義寿	0.00
Q68580	佐竹多喜	Q108486591	佐竹多喜	0.00
Q68583	藤堂増銘子	Q108486628	藤堂増銘子	0.00
Q68589	佐竹雅子	Q109187617	佐竹雅子	0.00
Q68592	佐竹鐶子	Q109187693	佐竹鐶子	0.00
Q68610	秋月種美	Q11595125	秋月種美	0.00
Q68619	内藤政潔	Q113245141	内藤政潔	0.00
Q68648	西尾伊代	Q111034349	西尾伊代	0.00
Q68681	佐世広玄	Q108915134	佐世広玄	0.00
Q68684	佐世宣直の娘 (周布定通の妻)	Q108915142	佐世宣直の娘 (周布定通の妻)	0.00
Q68690	池田博知	Q111182643	池田博知	0.00
Q68693	竹内惟和	Q113208475	竹内惟和	0.00
Q68702	前田勝子	Q108683590	前田勝子	0.00
Q68711	藤堂高寬	Q108486802	藤堂高寬	0.00
Q68714	小笠原一憲	Q56346131	小笠原一憲	0.00
Q68717	本荘宗久	Q108487868	本荘宗久	0.00
Q68720	佐々木隆一	Q108487941	佐々木隆一	0.00
Q68723	松井久	Q108488019	松井久	0.00
Q68729	良性院	Q108139592	良性院	0.00
Q68732	関成煥	Q11655796	関成煥	0.00
Q68741	愛宕通経	Q108890571	愛宕通経	0.00
Q68747	Nabesima Sigetika	Q11650695	鍋島茂周	0.00
Q68750	大久保忠元	Q115586240	大久保忠元	0.00
Q68777	溝口勝匡	Q111153374	溝口勝匡	0.00
Q68786	Yokoyama Nagatomo	Q11542653	横山長知	0.00
Q68789	Yokoyama Tadasi	Q11542559	横山忠次	0.00
Q68804	松平章子	Q108095548	松平章子	0.00
Q68807	松平愛	Q108094008	松平愛	0.00
Q68831	島津久洪	Q115586817	島津久洪	0.00
Q68843	藤谷為脩	Q113208042	藤谷為脩	0.00
Q69040	錦小路慶子	Q110967199	錦小路慶子	0.00
Q69055	前田苞子	Q108683705	前田苞子	0.00
Q69061	馬越幸次郎	Q109246434	馬越幸次郎	0.00
Q69070	龜井久	Q134822297	龜井久	0.00
Q69087	藤堂高武	Q115586729	藤堂高武	0.00
Q69090	藤堂高悠	Q11623746	藤堂高悠	0.00
Q69096	板倉勝矩	Q8515399	이타쿠라 가쓰노리	0.00
Q69099	青山重長	Q58139835	青山重長	0.00
Q69102	大炊御門経宣	Q110184510	大炊御門経宣	0.00
Q69135	水野静子	Q134602399	水野静子	0.00
Q69141	伊達宗光	Q109454017	伊達宗光	0.00
Q69144	松根権六	Q110064609	松根権六	0.00
Q69159	愛宕通則	Q108890521	愛宕通則	0.00
Q69231	李弇	Q10334945	李弇	0.00
Q69276	沮渠夫人 (文成帝の側室)	Q108734356	沮渠夫人 (文成帝の側室)	0.00
Q69279	沮渠氏	Q108734737	沮渠氏	0.00
Q69330	誇呂	Q10942057	夸吕	0.00
Q69333	可博汗	Q24836097	可博汗	0.00
Q69336	嵬王诃	Q24836101	嵬王诃	0.00
Q69339	世伏	Q10869019	世伏	0.00
Q69708	司马纂	Q66087627	司马纂	0.00
Q69735	裴媚	Q133467929	裴媚	0.00
Q69885	窦勤	Q56600491	窦勤	0.00
Q69933	宇文遜昵延	Q10946222	宇文遜昵延	0.00
Q69967	博陵公主	Q16603343	博陵公主	0.00
Q69973	长乐公主	Q16603693	长乐公主	0.00
Q69976	拓跋太洛	Q11077190	拓跋太洛	0.00
Q69982	拓跋天賜	Q11077189	拓跋天賜	0.00
Q69985	拓跋新成	Q11077202	拓跋新成	0.00
Q69991	拓跋子推	Q11077191	拓跋子推	0.00
Q69994	拓跋洛侯	Q11077209	拓跋洛侯	0.00
Q69997	拓跋深	Q11077210	拓跋深	0.00
Q70000	拓跋胡児	Q11077224	拓跋胡兒	0.00
Q70003	拓跋万寿	Q11077227	拓跋萬壽	0.00
Q70006	拓跋長寿	Q11077245	拓跋長壽	0.00
Q70009	拓跋雲	Q11077247	拓跋雲	0.00
Q70012	拓跋小新成	Q11077195	拓跋小新成	0.00
Q70015	慕容夫人 (文成帝の側室)	Q108734331	慕容夫人 (文成帝の側室)	0.00
Q70030	拓跋仁	Q15915257	拓跋仁	0.00
Q70036	元祐 (齊郡王)	Q15927700	元祐 (齊郡王)	0.00
Q70039	元琛	Q10889771	元琛	0.00
Q70042	元延明	Q10889674	元延明	0.00
Q70045	拓跋諧	Q11497788	拓跋諧	0.00
Q70048	晋宁公主	Q16603438	晋宁公主	0.00
Q70051	元詮	Q11077233	拓跋詮	0.00
Q70054	Gai Ri	Q18236177	李蓋	0.00
Q70075	陆定国	Q28481353	陆定国	0.00
Q70078	范氏	Q17500038	范氏	0.00
Q70081	李元姜	Q19801838	李元姜	0.00
Q70084	李稚华	Q15912291	李稚华	0.00
Q70087	李休纂	Q16905298	李休纂	0.00
Q70090	李延考	Q15920746	李延考	0.00
Q70093	李延寔	Q17594372	李延寔	0.00
Q70096	文恭皇后	Q8257172	文恭皇后	0.00
Q70099	李彧	Q18118155	李彧	0.00
Q70102	李信则	Q15938968	李信则	0.00
Q70105	李智源	Q18653820	李智源	0.00
Q70108	李义雄	Q16905292	李义雄	0.00
Q70111	李礼成	Q11522522	李礼成	0.00
Q70114	先太妃	Q10889934	先太妃	0.00
Q70120	元恕	Q17164577	元恕	0.00
Q70123	馮会	Q28410682	冯会	0.00
Q70126	元毓	Q11387915	元毓	0.00
Q70129	陸子彰	Q18236247	陸子彰	0.00
Q70135	元贞	Q28417755	元贞	0.00
Q70138	元斌 (北斉)	Q11387873	元斌 (北斉)	0.00
Q70141	元靜儀	Q16603325	元靜儀	0.00
Q70147	冯灵绍	Q22814283	冯灵绍	0.00
Q70153	元彝	Q11387859	元彝	0.00
Q70156	罗提	Q24836481	罗提	0.00
Q70159	胡寧	Q10488953	胡宁	0.00
Q70162	胡虔	Q16906690	胡虔	0.00
Q70168	李伯钦	Q15932695	李伯钦	0.00
Q70171	李遵	Q15906584	李遵	0.00
Q70177	于敦	Q20688013	于敦	0.00
Q70183	胡渊	Q67433267	胡渊	0.00
Q70186	胡真	Q67433320	胡真	0.00
Q70198	高雅	Q17500994	高雅	0.00
Q70210	王融	Q16906208	王融	0.00
Q70213	王琛	Q22814923	王琛	0.00
Q70219	王氏	Q133468037	王氏	0.00
Q70222	胡盛	Q16906682	胡盛	0.00
Q70240	崔氏	Q76011039	崔氏	0.00
Q70249	卢氏	Q76011059	卢氏	0.00
Q70252	盧氏	Q133472473	盧氏	0.00
Q70258	李氏	Q133467857	李氏	0.00
Q70270	卢令媛	Q8253673	卢令媛	0.00
Q70273	卢正山	Q26185768	卢正山	0.00
Q70315	殷貴嬪	Q30942823	殷貴嬪	0.00
Q70318	蕭屏	Q48928526	蕭屏	0.00
Q70333	鄭厳祖	Q10557194	郑严祖	0.00
Q70336	鄭仲礼	Q11643893	郑仲礼	0.00
Q70342	段韶	Q20041361	段韶	0.00
Q70357	段栄	Q11547074	段栄	0.00
Q70360	段孝言	Q20041359	段孝言	0.00
Q70375	元斌之	Q15919760	元斌之	0.00
Q70378	李氏 (高延宗妃)	Q11097127	李氏 (高延宗妃)	0.00
Q70381	卢子规	Q26186626	卢子规	0.00
Q70384	尉世辯	Q10259875	尉世辯	0.00
Q70390	乙瓌	Q11369857	乙瓌	0.00
Q70471	李長妃	Q133467864	李長妃	0.00
Q70708	王僧衍	Q16905835	王僧衍	0.00
Q70717	王通 (陳)	Q10417364	王通 (陳)	0.00
Q70720	王佥	Q22814776	王佥	0.00
Q70726	萧盾	Q95142043	萧盾	0.00
Q70729	蕭孝儼	Q18658406	蕭孝儼	0.00
Q70732	蕭彧	Q95021459	蕭彧	0.00
Q70735	萧悎	Q65049542	萧悎	0.00
Q70738	蕭駿	Q95024653	蕭駿	0.00
Q70741	萧韶	Q18658343	萧韶	0.00
Q70744	蕭見理	Q16076399	萧见理	0.00
Q70747	蕭放	Q10513900	蕭放	0.00
Q70750	蕭靜	Q95021185	蕭靜	0.00
Q70753	蕭子寶	Q95017381	蕭子寶	0.00
Q70762	蕭嗣	Q95021632	蕭嗣	0.00
Q70765	蕭季卿	Q48890138	蕭季卿	0.00
Q70771	蕭子邕	Q95022810	蕭子邕	0.00
Q70774	蕭濟	Q55696592	蕭濟	0.00
Q70777	蕭操	Q95145440	蕭操	0.00
Q70780	蕭隆	Q95145900	蕭隆	0.00
Q70783	蕭獻	Q95145352	蕭獻	0.00
Q70786	郗绍	Q48889278	郗绍	0.00
Q70894	袁枢 (南朝)	Q11626508	袁枢 (南朝)	0.00
Q70927	蔡彦高	Q56600315	蔡彦高	0.00
Q70930	郑洞林	Q26197423	郑洞林	0.00
Q70933	鄭儼	Q18233843	鄭儼	0.00
Q71034	陈咏	Q22813423	陈咏	0.00
Q71294	高建	Q22079250	高建	0.00
Q71297	高顕国	Q11673280	高顕国	0.00
Q71300	高昋	Q61723642	高昋	0.00
Q71303	高帰彦	Q11669875	高帰彦	0.00
Q71306	高归义	Q61723641	高归义	0.00
Q71309	高雍	Q61723631	高雍	0.00
Q71366	韦杰	Q26208797	韦杰	0.00
Q71390	楊遁	Q18235997	楊遁	0.00
Q71393	楊逸	Q18235985	楊逸	0.00
Q71456	顏氏	Q133582702	顏氏	0.00
Q71962	王昭仪	Q28413564	王昭仪	0.00
Q71974	赵昭仪	Q28413561	赵昭仪	0.00
Q71977	N.N.	Q45549302	Li ??	0.00
Q72078	nalozhnitsa Vey	Q8251397	韦贵妃 (唐穆宗)	0.00
Q72186	鄭敬玄	Q48894901	鄭敬玄	0.00
Q72342	郭赟	Q66310093	郭赟	0.00
Q72393	裴髦	Q76000612	裴髦	0.00
Q72536	房叔祖	Q56260493	房叔祖	0.00
Q72548	崔格	Q26197267	崔格	0.00
Q72551	崔邈	Q26197268	崔邈	0.00
Q72554	崔殊	Q26197270	崔殊	0.00
Q72557	崔怡	Q26197271	崔怡	0.00
Q72560	崔豹	Q26197272	崔豹	0.00
Q72563	崔侃	Q26197273	崔侃	0.00
Q72566	卢泽	Q26186527	卢泽	0.00
Q72569	卢光宗	Q26186529	卢光宗	0.00
Q72572	卢仲义	Q26186624	卢仲义	0.00
Q72626	鄭羲	Q18233840	鄭羲	0.00
Q72629	李氏	Q76011050	李氏	0.00
Q72686	李孚 (北魏)	Q15938150	李孚 (北魏)	0.00
Q72689	李季安	Q15936531	李季安	0.00
Q72692	李静	Q16905435	李静	0.00
Q72695	李伯尚	Q15914267	李伯尚	0.00
Q72698	李仲尚	Q15927497	李仲尚	0.00
Q72701	李季凯	Q15924586	李季凯	0.00
Q72704	李延庆	Q15941783	李延庆	0.00
Q72707	李庆容	Q15933838	李庆容	0.00
Q72716	王宝兴	Q21094168	王宝兴	0.00
Q72731	李士元	Q16905325	李士元	0.00
Q72740	李艳华	Q15909543	李艳华	0.00
Q72761	李伯卿	Q26158166	李伯卿	0.00
Q72799	李伯宪	Q17025705	李伯宪	0.00
Q72862	崔氏	Q76013948	崔氏	0.00
Q72874	李师上	Q15908755	李师上	0.00
Q72898	杜叔毗	Q20041586	杜叔毗	0.00
Q73057	刘松	Q66776869	刘松	0.00
Q73087	三好長広	Q115586765	三好長広	0.00
Q73090	朝倉広信	Q109672830	朝倉広信	0.00
Q73093	松平忠益	Q108844190	松平忠益	0.00
Q73111	小笠原宗長	Q105711361	小笠原宗長	0.00
Q73132	下間頼俊	Q115587312	下間頼俊	0.00
Q73135	松平貞姫	Q108093662	松平貞姫	0.00
Q73141	秋田延季	Q8514660	아키타 노부스에	0.00
Q73144	秋田長季	Q8514654	아키타 나가스에	0.00
Q73168	松井安広	Q110309750	松井安広	0.00
Q73174	藤谷為隆	Q113208368	藤谷為隆	0.00
Q73189	永井尚備	Q11549747	永井尚備	0.00
Q73201	池田盈	Q111049872	池田盈	0.00
Q73210	亀井民	Q111089907	亀井民	0.00
Q73213	亀井載子	Q111090948	亀井載子	0.00
Q73216	亀井禎	Q111091014	亀井禎	0.00
Q73249	土屋政重	Q128865426	土屋政重	0.00
Q73252	Ryudzodzi Sueaki	Q11679389	龍造寺季明	0.00
Q73255	Goto Sikiaki	Q11488600	後藤職明	0.00
Q73261	松平琴	Q113242055	松平琴	0.00
Q73264	南部利正の娘 (松平輝延の継室)	Q113242125	南部利正の娘 (松平輝延の継室)	0.00
Q73270	外山光曁	Q134454334	外山光曁	0.00
Q73273	園池禎子	Q110886421	園池禎子	0.00
Q73276	風早実恭	Q110888922	風早実恭	0.00
Q73279	三条西実義	Q110889062	三条西実義	0.00
Q73285	内ヶ島氏理の娘 (東常尭の妻)	Q110273457	内ヶ島氏理の娘 (東常尭の妻)	0.00
Q73288	井伊充	Q113242434	井伊充	0.00
Q73300	本多信正	Q108803106	本多信正	0.00
Q73318	朽木為綱	Q11521630	朽木為綱	0.00
Q73396	内藤弥三郎	Q113265642	内藤弥三郎	0.00
Q73399	内藤頼輔	Q113265692	内藤頼輔	0.00
Q73402	大村純鎮	Q11436061	大村純鎮	0.00
Q73405	大村純顕	Q11436064	大村純顕	0.00
Q73411	大村純昌の娘 (松平乗懿の正室)	Q113257562	大村純昌の娘 (松平乗懿の正室)	0.00
Q73414	小崎滋子	Q111018471	小崎滋子	0.00
Q73441	内藤政悳	Q113252542	内藤政悳	0.00
Q73456	諏訪忠元	Q108101275	諏訪忠元	0.00
Q73462	溝口鋹姫	Q108101331	溝口鋹姫	0.00
Q73504	藤堂高義 (久居藩藤堂家)	Q108486797	藤堂高義 (久居藩藤堂家)	0.00
Q73525	森厚子	Q108670500	森厚子	0.00
Q73528	皇尚子	Q108891085	皇尚子	0.00
Q73534	大久保忠陽	Q115586213	大久保忠陽	0.00
Q73549	池田長春	Q111153480	池田長春	0.00
Q73558	Yokoyama Nagataka	Q11542655	横山長隆	0.00
Q73561	Yokoyama Gendzi	Q11542600	横山玄位	0.00
Q73570	松平茅子	Q108497419	松平茅子	0.00
Q73597	藤谷為知	Q113208102	藤谷為知	0.00
Q73771	大宮政子	Q110967262	大宮政子	0.00
Q73781	馬越恭一	Q109246478	馬越恭一	0.00
Q73814	藤堂高明	Q11623750	藤堂高明	0.00
Q73817	藤堂高文	Q115586557	藤堂高文	0.00
Q73820	山内豊功	Q119345028	山内豊功	0.00
Q73838	Nagayasu Ogasavara	Q11463412	小笠原長保 (小笠原忠幸の子)	0.00
Q73993	李柔	Q22813558	李柔	0.00
Q74002	沮渠树舄	Q130570303	沮渠树舄	0.00
Q74062	李氏	Q76014442	李氏	0.00
Q74116	伏連籌	Q10885335	伏連籌	0.00
Q74119	呵罗真	Q10921203	呵罗真	0.00
Q74396	司马幼之	Q48886717	司马幼之	0.00
Q74399	司马世云	Q48889330	司马世云	0.00
Q74435	裴约	Q61744128	裴约	0.00
Q74477	窦他	Q56600490	窦他	0.00
Q74546	元怡	Q9398042	元怡	0.00
Q74555	元修義	Q9398067	元脩義	0.00
Q74558	元逞	Q15942985	元逞	0.00
Q74561	元思誉	Q11387865	元思誉	0.00
Q74564	元汎	Q15934517	元汎	0.00
Q74567	元周安	Q15928278	元周安	0.00
Q74570	元欽 (北魏)	Q11126595	元欽 (北魏)	0.00
Q74573	元衍	Q11388050	元衍	0.00
Q74579	元頤	Q11388080	元頤	0.00
Q74582	元燮	Q11387963	元燮	0.00
Q74585	元願平	Q11388083	元願平	0.00
Q74591	元燮	Q22814841	元燮	0.00
Q74594	元遥	Q11388068	元遥	0.00
Q74597	元泰安	Q15925369	元泰安	0.00
Q74600	元太興	Q11387820	元太興	0.00
Q74603	拓跋乐平	Q22814840	拓跋乐平	0.00
Q74606	元鸞	Q11388087	元鸞	0.00
Q74610	元嵩	Q11387851	元嵩	0.00
Q74613	元瞻	Q11387989	元瞻	0.00
Q74616	元偃	Q15953274	元偃	0.00
Q74619	元鬱	Q17990812	元鬱	0.00
Q74622	元麗	Q11388089	元麗	0.00
Q74625	慕容帯	Q108734220	慕容帯	0.00
Q74631	李崇 (陳留公)	Q11096253	李崇 (北魏)	0.00
Q74646	元灵遵	Q15911925	元灵遵	0.00
Q74655	元鑑 (安楽王)	Q11388076	元鑑 (安楽王)	0.00
Q74688	李彰	Q15943993	李彰	0.00
Q74691	李彬	Q16905352	李彬	0.00
Q74694	陸希道	Q16076405	陆希道	0.00
Q74697	陸彥師	Q72912082	陸彥師	0.00
Q74706	崔氏	Q74553911	崔氏	0.00
Q74709	馮子琮	Q9431558	冯子琮	0.00
Q74715	元順	Q17990824	元順	0.00
Q74718	元纪	Q47184402	拓拔纪	0.00
Q74721	胡僧洗	Q15900667	胡僧洗	0.00
Q74724	胡長粲	Q10490263	胡长粲	0.00
Q74733	于果	Q66777284	于果	0.00
Q74736	元継	Q11388035	元継	0.00
Q74739	元羅	Q11388038	元羅	0.00
Q74760	高諒	Q17990934	高諒	0.00
Q74763	司马晟	Q61723554	司马晟	0.00
Q74766	司马运	Q61723560	司马运	0.00
Q74772	王诵	Q22079109	王诵	0.00
Q74775	王衍	Q48934479	王衍	0.00
Q74784	元湛	Q11387960	元湛	0.00
Q74787	元瑾	Q28417949	元瑾	0.00
Q74817	卢氏	Q76013932	卢氏	0.00
Q74820	李氏	Q76010835	李氏	0.00
Q74829	崔氏	Q133467867	崔氏	0.00
Q74856	卢公顺	Q19653832	卢公顺	0.00
Q74954	元粛	Q11388030	元粛	0.00
Q74963	元渠姨	Q17500320	元渠姨	0.00
Q74966	段懿	Q30942797	段懿	0.00
Q74969	段深	Q38955996	段深	0.00
Q74972	段德操	Q21040220	段德操	0.00
Q74981	李秀林	Q26159843	李秀林	0.00
Q75161	韦镒	Q60994306	韦镒	0.00
Q75281	王僧亮	Q16905834	王僧亮	0.00
Q75284	萧夙	Q22813943	萧夙	0.00
Q75392	王僧綽	Q11572911	王僧綽	0.00
Q75398	王彻	Q16906024	王彻	0.00
Q75401	徐恒之	Q109276235	徐恒之	0.00
Q75407	趙倩	Q109275677	趙倩	0.00
Q75410	江恁	Q22814329	江恁	0.00
Q75413	江斅	Q11550570	江斅	0.00
Q75416	褚曖	Q109276355	褚曖	0.00
Q75419	謝緯 (南朝宋)	Q22814461	谢纬	0.00
Q75443	劉德嗣 (劉宋)	Q10899764	劉德嗣 (劉宋)	0.00
Q75446	劉沖始	Q95143871	劉沖始	0.00
Q75449	劉伯融	Q95143890	劉伯融	0.00
Q75452	劉伯猷	Q95143897	劉伯猷	0.00
Q75632	劉士弘	Q95143877	劉士弘	0.00
Q75635	劉宣曜	Q95143885	劉宣曜	0.00
Q75641	王承	Q28691175	王承	0.00
Q75644	王穉	Q56600341	王穉	0.00
Q75677	袁充	Q74559030	袁充	0.00
Q75683	후주	Q55697236	侯乙羽周	0.00
Q75701	蔡凝	Q27920713	蔡凝	0.00
Q75704	郑连山	Q15923429	郑连山	0.00
Q75707	郑文宽	Q20064145	郑文宽	0.00
Q75795	柳庄	Q67935892	柳庄	0.00
Q75804	陈鼎	Q22813421	陈鼎	0.00
Q76020	長孫師孝	Q71064009	長孫師孝	0.00
Q76032	高永楽	Q11671743	高永楽	0.00
Q76035	高長弼	Q28416538	高长弼	0.00
Q76038	高普	Q11669955	高普	0.00
Q76041	高思宗	Q11669927	高思宗	0.00
Q76161	韦思安	Q10566067	韦思安	0.00
Q76200	殷氏	Q133448022	殷氏	0.00
Q76596	Tan Yan	Q10923034	唐陽公主	0.00
Q76604	Fen Yan	Q13420084	豐陽公主	0.00
Q76617	貞靜皇后	Q8256081	貞靜皇后	0.00
Q76620	李超	Q11098058	李超	0.00
Q76868	Sintan	Q10894120	兴唐公主	0.00
Q76871	Sipin	Q16603626	西平公主	0.00
Q76877	Guankhua	Q10890063	光化公主 (唐文宗)	0.00
Q76895	Shouchun	Q10931680	壽春公主 (唐武宗)	0.00
Q76898	Yantsin	Q16603411	延慶公主	0.00
