qid,label,lat,lon,enwiki
Q135040759,Kusakano Shrine,35.490037,133.826542,
Q135040972,Kusakano Shrine,,,
Q11368944,Kusanagi Shrine,35.054796,138.486234,
Q11618229,Kusanagi Shrine,34.994563,138.452895,
Q17228323,Kusanagi Shrine,34.494836,136.694975,
Q11616108,Kusano Shrine,37.480669,141.03946,
Q135040378,Kusaoka Shrine,,,
Q135194974,Kusaoka Shrine,36.76923,137.130262,
Q135039227,Kusasa Shrine,34.976404,135.419287,
Q124496775,Kusatsu Hachiman Shrine,34.382972,132.401639,
Q135039197,Kusatsuohotoshino Shrine,34.59848,135.520615,
Q135039866,Kusawokano Shrine,35.554978,136.19148,
Q17218980,Kushi iwamado Shrine,35.112443,135.33029,
Q135194867,Kushibi Shrine,37.289315,136.769726,
Q865839,Kushida Shrine,33.593111111,130.410694444,https://en.wikipedia.org/wiki/Kushida_Shrine
Q135186410,Kushida Shrine,34.549851,136.588784,
Q11544726,Kushida Shrine (Matsusaka),34.549853,136.588784,
Q135186175,Kushida Shrine (Matsusaka) former site,,,
Q11544725,"Kushida Shrine, Imizu",36.692047,137.044844,
Q11544718,Kushida-gū,33.310166666,130.372583333,
Q3200650,Kushifuru Shrine,32.710028,131.315583,https://en.wikipedia.org/wiki/Kushifuru_Shrine
Q11544662,Kushihara-tenmangū,33.322895,130.522084,
Q11544667,Kushihiki Hachimangū,40.490333,141.434778,https://en.wikipedia.org/wiki/Kushihiki_Hachimang%C5%AB
Q135019783,Kushii-hamato-no-Kami Shrine,,,
Q135194901,Kushiina Inataki-hime Shrine (Iikawa Town),37.007286,136.93184,
Q135194900,Kushiina Inataki-hime Shrine (Kokubu Town),37.036031,136.95405,
Q135040324,Kushiinatakino Shrine,,,
Q59282638,Kushima Shrine,31.485944444,131.245,
Q135021846,Kushimachinomikotono Shrine,,,
Q135040902,Kushimikenono Shrine,35.347791,133.140692,
Q134989433,Kushinashi Shrine,,,
Q135041390,Kushinashino Shrine,34.220205,133.810231,
Q135041129,Kushiro-kokeka- Shrine,34.951159,132.134251,
Q24864064,Kushirokahime Shrine,34.701168,131.840058,
Q134888243,Kushitama-hime-no-Mikoto Shrine,33.969944,132.796851,
Q134888891,Kushitamahime-no-Mikoto Shrine,34.562902,135.753517,
Q54153271,Kushitamanomikoto Shrine,34.460311,135.794747,
Q135039420,Kushitano Shrine,35.051787,136.619616,
Q135098936,Kushitatsukimotono Shrine,,,
Q11370381,Kusho Goryō-tenjinsha,34.829907,134.708843,
Q130284190,Kusugawa-tenmangū,30.41418,130.596237,
Q135040008,Kusuhinano Shrine,38.499364,141.357412,
Q134989320,Kusukawa Shrine,,,
Q135099507,Kusumi Shrine,34.841804,135.667679,
Q135185533,Kusumi Shrine former site,34.83844,135.673216,
Q11542244,Kusumoto Shrine,34.601095,135.587923,
Q135185623,Kusumoto Shrine (Kita Kinomoto),34.609065,135.58963,
Q135185621,Kusumoto Shrine (Minami Kinomoto),34.601788,135.589293,
Q135039181,Kusumotono Shrine,34.450634,135.429368,
Q11541236,Kusunaga Shrine,34.68430556,135.49258333,
Q134926832,Kusunoki Shrine,,,
Q135425123,Kusunoki Shrine,36.238785,139.57077,
Q55524744,Kusunoku-ōkami,34.67169444,135.51738889,
Q134988829,Kusuo Shrine,34.308674,133.972382,
Q11369789,Kusushi Shrine,35.36562,138.73295,
Q135098844,Kususumino Shrine,34.548434,135.817929,
Q135040064,Kusuyano Shrine,35.540854,135.725758,
Q135039194,Kutamano Shrine,34.319391,135.1518,
Q135040742,Kutamino Shrine,35.404063,134.193044,
Q135040777,Kutamino Shrine,,,
Q135040940,Kutamino Shrine,,,
Q135270429,Kutamino Shrine,35.408941,133.041811,
Q119929657,Kutanihachiman Shrine,,,
Q135039478,Kutano Shrine,35.263741,136.800669,
Q135070092,Kutaya Shrine,,,
Q22118593,Kute Shrine,35.177222,135.396944,
Q135040320,Kutehikono Shrine,36.947822,136.89103,
Q135041185,Kutono Shrine,35.182505,133.750868,
Q135041300,Kutono Shrine,34.268391,134.763792,
Q135197849,Kutono Shrine former site,35.244852,133.779358,
Q135040654,Kutowa- Shrine,35.464373,134.755442,
Q135351943,Kutsukake Ōji Shrine,,,
Q135039669,Kutsumino Shrine,,,
Q135040107,Kutsumino Shrine,35.639947,136.015492,
Q135270418,Kutsumino Shrine,34.964068,139.098764,
Q135040625,Kutsuno Shrine,35.440748,134.804007,
Q135041522,Kutsuokamino Shrine,33.750271,129.692204,
Q97210850,Kutsuwa Shrine,35.752466,139.696112,
Q11537416,Kuwabara Hachiman Shrine,33.829611,132.80175,
Q70203929,Kuwabara Shrine,36.132861,139.943466,
Q135195556,"Kuwabara Shrine (Kuwanohon, Takeno Town)",35.561435,134.68202,
Q135195555,"Kuwabara Shrine (Morimoto, Takeno Town)",35.582946,134.733893,
Q11537594,Kuwada Shrine,35.014311,135.609481,
Q118358825,Kuwagawa Shrine,35.66873,139.87893,
Q135070075,Kuwahara Shrine,,,
Q135070076,Kuwahara Shrine (Tajima Province),,,
Q11537501,Kuwana Sōsha,35.065444,136.694639,
Q119929643,Kuwana Tachisaka Shrine,35.059925,136.684174,
Q128866696,Kuwasakisan Shrine,36.176833,139.511722,
Q11604676,Kuwashi Hoko Shrine,31.740667,130.677111,
Q135195184,Kuwata Shrine (Mahori),35.008657,135.602313,
Q134928574,Kuwato Shrine,,,
Q135192924,Kuwato Shrine,35.092715,138.915936,
Q11650775,Kuwayama Shrine,34.996247,135.577465,
Q135155611,Kuwayama Shrine,36.294708,140.032959,
Q11537573,Kuwazu Tenjinsha,34.63827778,135.53,
Q134956245,Kuzawa Hachimangū,35.193684,138.651535,
Q11370473,Kuzu Shrine,34.856528,135.4215,
Q134989276,Kuzu Shrine,,,
Q135069117,Kuzu Shrine,,,
Q135069143,Kuzu Shrine,,,
Q11369462,Kuzu-hachimangū,35.8875,137.212361,
Q97279421,Kuzugaya Goryō Shrine,35.721733,139.676077,
Q28690705,Kuzuhara Hachiman Shrine,33.845556,130.914444,
Q109599028,Kuzuharaoka Shrine,35.329167,139.5425,
Q11621015,Kuzumi Shrine,34.964056,139.098889,
Q134602851,Kuzuryū Shrine,35.820301,140.152695,
Q17214466,Kuzuryū-taisha,35.074013,135.811646,
Q135255747,Kyoto Chukyoin,,,
Q65248501,Kyoto Ebisu Shrine,34.999861,135.771722,
Q11374763,Kyoto Kanda Myōjin Shrine,,,
Q3201026,Kyoto Ryōzen-Gokoku Shrine,35.000031,135.782912,https://en.wikipedia.org/wiki/Kyoto_Ryozen_Gokoku_Shrine
Q135041195,Kyuukenshin Shrine,,,
Q97172024,Kyōdō Tenso Shrine,35.649638888,139.628027777,
Q123398158,Kyōto Saga Mikami Shrine,,,
Q11613437,Kō Shrine,33.769686,129.731729,
Q11618837,Kō Shrine,36.120725,137.290398,
Q134595651,Kō Shrine,35.084777777,140.004888888,
Q134596613,Kō Shrine,,,
Q134886532,Kō Shrine,36.066444,139.464111,
Q134887105,Kō Shrine,35.912277,139.67366,
Q134955450,Kō Shrine,35.021053,138.486298,
Q134955988,Kō Shrine,34.73217,137.753647,
Q134956665,Kō Shrine,,,
Q134957039,Kō Shrine,,,
Q134958201,Kō Shrine,35.193882,138.712311,
Q134988766,Kō Shrine,,,
Q134988799,Kō Shrine,,,
Q134988892,Kō Shrine,,,
Q134988957,Kō Shrine,,,
Q134989133,Kō Shrine,,,
Q134989214,Kō Shrine,,,
Q134989216,Kō Shrine,,,
Q134989301,Kō Shrine,,,
Q134989472,Kō Shrine,,,
Q11675676,Kō Shrine (Konosu),36.063039,139.510699,
Q117248221,Kōbenomiya Yomō Shrine,34.284139,136.359472,
Q107410075,Kōbu Inari Shrine,35.699055555,139.769666666,
Q135260079,Kōbō Shrine,,,
Q135252738,Kōchi Chukyoin,,,
Q11553443,Kōchi Shrine (Saeki-ku),34.412833,132.351417,
Q134886672,Kōdai Shrine,36.23502,139.107285,
Q134886824,Kōdai Shrine,36.233109,139.10202,
Q11675783,Kōdai-jingū,35.341713,139.47279,
Q134988840,Kōdō Shrine,,,
Q11668851,Kōenji Tenso Shrine,35.700006,139.657588,
Q131230693,Kōga Shrine,35.70875,140.198883,
Q130574965,Kōji Inari Shrine,35.802842,139.862826,
Q11618829,Kōjin'yama Shrine,35.2336,136.1977972,
Q134988812,Kōjin-sha,34.331197,134.064425,
Q11672867,Kōka Shrine,35.650375,136.853958,
Q114565310,Kōkoya Hikawa Shrine,35.78104,139.7471,
Q126127724,"Kōkū Shrine (Minato, Tokyo)",35.668629,139.755844,
Q135193784,Kōmi Shrine,35.408113,136.04056,
Q111024211,Kōmusuhi Daijin Shrine,,,
Q134594927,Kōmusuhi Shrine,,,
Q135155572,Kōmō Shrine,35.931931,140.057297,
Q20044200,Kōnan Shrine,43.137639,141.331278,
Q111024156,Kōne Shrine,35.688721,140.620377,
Q11554242,Kōno Shrine,35.22777778,134.22777778,
Q110894999,Kōnodai Dōmyōji Tenmangū,35.751755,139.901184,
Q11675663,Kōnoike Shrine,34.79875,135.384361,
Q135433800,Kōnomoto Shrine,,,
Q11447895,Kōnōchi Shrine,33.761167,136.005806,
Q134988893,Kōra Shrine,,,
Q134989290,Kōra Shrine,,,
Q135259039,Kōra Shrine,36.231014,139.725388,
Q715647,Kōra Taisha,33.301583,130.565482,https://en.wikipedia.org/wiki/K%C5%8Dra_taisha
Q135413577,Kōrei-den,,,
Q11643150,Kōriyama Hachiman Shrine,32.083055555,130.598166666,
Q110259223,Kōryō-Inari Shrine,35.7332,139.7642,
Q11577666,Kōsa Shrine,32.64338889,130.83433333,
Q11358693,Kōsaka Shrine,35.40675,136.317611,
Q11581081,Kōsanrei Shrine,35.53972,140.43361,
Q134595253,Kōsanrei Shrine,35.639755,140.238922,
Q134595892,Kōsanrei Shrine,35.656223,140.169357,
Q134596957,Kōsanrei Shrine,35.769606,140.294477,
Q134597075,Kōsanrei Shrine,,,
Q134597079,Kōsanrei Shrine,,,
Q134597082,Kōsanrei Shrine,,,
Q134597554,Kōsanrei Shrine,,,
Q134597553,Kōsanrei Shrine,,,
Q134598819,Kōsanrei Shrine,35.637775,140.268402,
Q134603225,Kōsanrei Shrine,35.397522,140.349487,
Q134603293,Kōsanrei Shrine,,,
Q134695869,Kōsanrei Shrine,,,
Q134956220,Kōsanrei Shrine,35.102232,139.020865,
Q135154072,Kōsanrei Shrine,,,
Q135154576,Kōsanrei Shrine,36.001514,139.917572,
Q135154623,Kōsanrei Shrine,,,
Q135155577,Kōsanrei Shrine,35.953838,140.222488,
Q135155677,Kōsanrei Shrine,36.015682,140.254807,
Q135155956,Kōsanrei Shrine,36.01469,140.274994,
Q11448020,Kōshi Shrine,35.282277777,136.555027777,
Q130381531,Kōshin Shrine,35.734035,140.847615,
Q11485999,Kōshin-dō Shrine,34.676972222,135.830055555,
Q130381619,Kōshin-dō Shrine,35.732966,140.849463,
Q130382036,Kōshin-sama Shrine,35.73655,140.8487,
Q11486003,"Kōshin-sha (Nōgata, Fukuoka)",33.744642,130.723592,
Q11577728,Kōsō Hachiman Shrine,33.952778,130.967778,
Q11581011,Kōtai Jingū,34.454982,136.725163,https://en.wikipedia.org/wiki/Kotai_jingu
Q128866822,Kōtai Jingū,34.098175,134.447795,
Q135155273,Kōtai Jingū,,,
Q135193276,Kōtai Jingū (Karasumori Shrine),35.341713,139.47279,
Q20037429,Kōtai Jingū (disambiguation),,,
Q11581010,Kōtai Shrine,35.430139,135.1545,
Q134597742,Kōtai Shrine,35.905907,139.928375,
Q134602816,Kōtai Shrine,35.847729,140.222809,
Q134603045,Kōtai Shrine,,,
Q134603063,Kōtai Shrine,,,
Q135154356,Kōtai Shrine,,,
Q135154654,Kōtai Shrine,35.889324,140.219574,
Q135193377,Kōtai Shrine,36.235024,139.107611,
Q135193376,"Kōtai Shrine? (site of Inami Shrine ruins at Aoyasaka, Imajo, Kanda, Nagahama)",36.235024,139.107611,
Q135258848,Kōtaijingū Shrine,,,
Q134602870,Kōtaijingūsha Shrine,35.823792,140.102936,
Q11643221,Kōto Ōji Shrine,,,
Q113493086,Kōtoku Inari Shrine,35.69547,139.764545,
Q114816907,Kōya Koroku Shrine,35.77367,139.77068,
Q11589654,Kōzaki Shrine,35.905556,140.4,
Q17228423,Kōzaki Shrine & Komori Shrine & Arasaki Shrine,34.506,136.803167,
Q11671792,Kōzu-gū,34.66886111,135.51386111,https://en.wikipedia.org/wiki/K%C5%8Dzu-g%C5%AB
Q11360309,Kōzuke-no-kuni Issha Hachimangū,36.340333333,138.949166666,
Q97014167,Linnei Shrine,,,
Q97014180,Lintian Shrine,,,
Q135186243,Location Unknown,,,
Q97014140,Luodong Shrine,,,
Q134956429,Mabase Shrine,,,
Q11667992,Mabashi Inari Shrine,35.703361111,139.642805555,
Q11655374,Mabushi Shrine (Shinkamigoto),32.888139,128.995694,
Q22120361,Machida-tenmangū,35.538333,139.451667,
Q134926944,Madoromi Shrine,35.1145,138.922056,
Q131274476,Maebashi Hachimangū,36.38889,139.07056,
Q24871365,Maebashi Tōshō-gū,36.39462,139.06228,https://en.wikipedia.org/wiki/Maebashi_T%C5%8Dsh%C5%8D-g%C5%AB
Q109768484,Maeda Inari Shrine,35.79456,139.91484,
Q18339339,Maekawa Shrine,35.840861111,139.713277777,
Q118545547,Maekawa Shrine,35.68833,139.90875,
Q134988770,Maenokawa Shrine,,,
Q54153275,Maesawa Hachiman Shrine,35.752694,139.512028,
Q119929474,Maeya Inari Shrine,35.802261,139.866013,
Q28688692,Maginu Shrine,35.583594444,139.600916666,
Q11668081,Magome Hachiman Shrine,35.590833333,139.710138888,
Q135179885,Mahataki Shrine,34.950446,135.747928,
Q135038791,Mahatakino Shrine,34.950446,135.747928,
Q135040050,Mahikusano Shrine,38.982891,141.164676,
Q135194557,Maide Shrine,35.906609,136.161845,
Q11613612,Maikoroku Shrine,34.637222,135.028889,
Q107020407,"Main Shrine, Higashi-hongū, Hiyoshi Taisha",35.07343,135.865,
Q107020354,"Main Shrine, Ishinoma and Haiden, Kunōzan Tōshō-gū",34.96482,138.4675,
Q107020571,"Main Shrine, Kitano-tenmangu",35.03124,135.735,
Q111548907,Majima Inari Shrine,35.72105,139.76593,
Q11677652,Makata Shrine,35.770833,140.276389,
Q11677653,Makata Shrine,35.7193,140.226794,
Q134595206,Makata Shrine,35.716812,140.249939,
Q134596941,Makata Shrine,,,
Q134596949,Makata Shrine,35.783279,140.276764,
Q134598305,Makata Shrine,35.727676,140.264771,
Q134603341,Makata Shrine,35.724285,140.311447,
Q134603348,Makata Shrine,35.726292,140.303864,
Q134695689,Makata Shrine,35.698288,140.231506,
Q134695732,Makata Shrine,35.681664,140.213882,
Q134695747,Makata Shrine,,,
Q134695748,Makata Shrine,35.700661,140.249496,
Q134695762,Makata Shrine,35.785233,140.297745,
Q131129374,"Makata Shrine (Ōzakura, Sakura)",35.730745,140.253895,
Q24876715,Makata- Shrine,35.728475,140.267339,
Q135039757,Makatano Shrine,,,
Q135270425,Makatano Shrine,35.770791,140.276361,
Q11498617,Make Shrine,35.089258,135.426862,
Q135040194,Make Shrine,,,
Q135041140,Make-no-Mikoto Shrine,36.115942,133.055247,
Q135040149,Makeno Shrine,,,
Q117389709,Makibori Shrine,39.895528,141.198167,
Q134926819,Makigahora Shrine,,,
Q30930304,Makiguchi-hachimansha,33.241917,131.167972,
Q119929605,Makikura Shrine,35.581139,136.867028,
Q135041423,Makimoto Shrine,34.046175,132.990008,
Q135039150,Makimotono Shrine,,,
Q135185095,Makimuku ni imasu wa kamita majin Shrine,34.545051,135.858031,
Q135038990,Makimuku- Shrine,,,
Q59282604,Makinomiya Shrine,36.466694444,138.589888888,
Q134595296,Makinoshinmei Shrine,35.77499,140.097153,
Q11570502,Makiochi Hachimangū,34.821556,135.468139,
Q85881571,Makiosan Myōjinsha,34.28825,135.567583,
Q135039361,Makiwono Shrine,34.856641,136.449781,
Q135039235,Makiyamano Shrine,34.876153,136.1396352,
Q135434567,Makurazaki Gokoku Shrine,31.289459,130.287872,
Q135434448,Makurazaki Shrine,31.272429,130.301559,
Q57617988,Mamada Hachimangu,36.274472222,139.765944444,
Q11391826,Mameda Yasaka Shrine,33.329222,130.935167,
Q128867065,Mamezuka Shrine,35.05556,138.93167,
Q108133317,Mamushigaike Hachiman-gu,35.163797,136.9465,
Q130344982,Man'emon Inari-daimyōjin Shrine,35.734898,140.831659,
Q11582899,Manai Shrine,35.432527,133.097427,
Q135316639,Maneko Shrine,33.586667,130.322583,
Q134577605,Mangetsu Shrine,35.001191,135.859492,
Q134930737,Manguu Shrine,35.076779,138.930915,
Q30929765,Mankusen Shrine,35.37466667,132.78713889,
Q135041358,Mano- Shrine,,,
Q135351727,Manome Ōji Shrine,,,
Q125165063,Manshirō Shrine,33.599833333,130.407972222,
Q134989330,Mantō Shrine,34.2964,133.969412,
Q21019695,Manzoku Inari Shrine,35.010694444,135.778527777,
Q17210894,Manzō Inari Shrine,37.908694,140.5115,
Q135040556,Maratano Shrine,35.461378,135.274952,
Q135039186,Marokasa Shrine,34.495646,135.444439,
Q135039634,Marokono Shrine,35.095142,138.855517,
Q135040600,Marotano Shrine,,,
Q135352072,Maru Ōji Shrine,,,
Q112953068,Maruko Shrine Sengen Shrine,35.095222222,138.855555555,
Q11367983,Marunouchi Warei Shrine,33.218944444,132.566888888,
Q11368122,Maruo Shrine,33.005778,129.091611,
Q135195055,Maruta Shrine (Kakizaki District),37.249823,138.440459,
Q135195311,"Maruta Shrine (Koyama, Kumihama Town)",35.608117,134.915678,
Q135195054,Maruta Shrine (Nadachi District),37.125506,138.106665,
Q135195312,"Maruta Shrine (Sekiya no Ue, Kumihama Town) (reference)",35.620476,134.952991,
Q17210730,Maruyama Shinmei-sha,35.163806,136.9465,
Q3296031,Maruyama Shrine,35.63821667,139.7337,https://en.wikipedia.org/wiki/Maruyama_Shrine
Q111024076,Maruyama Shrine,35.396483,140.141604,
Q134926794,Maruyama Shrine,,,
Q134989208,Maruyama Shrine,,,
Q11368256,Maruyama Shrine (Oita),33.114277777,131.451138888,
Q134598631,Maruyama‑kyō Kamiyoshi Branch Church,34.938808,139.864395,
Q134596617,Maruyama‑kyō Shiroyama Branch Church,,,
Q11452902,Marōdo Shrine,33.023472,129.050667,
Q11499110,Masahiko Shrine,33.017528,129.075111,
Q11545455,Masahiko Shrine,33.057694,129.080222,
Q97217731,Masakado Shrine,35.861557,140.087752,
Q97217740,Masakado Shrine,35.852405,140.036057,
Q11578862,Masakatsu Shrine,35.292,134.908556,
Q97176178,Masaki Inari Shrine,35.683939,139.794023,
Q135041227,Masakino Shrine,34.691694,133.688917,
Q135039621,Masakuno Shrine,34.817181,137.981558,
Q134956968,Mase Shrine,,,
Q135192643,Mase Shrine,35.08315,137.796023,
Q119929465,Mashimori Shrine,35.900528,139.827722,
Q11417040,Mashita-tenmangu,34.77825,135.553417,
Q135039829,Masotano Shrine,35.426085,136.21757,
Q70370553,Masuda Shrine,33.423055555,129.828166666,
Q135434537,Masuda Shrine,,,
Q134957994,Masumi Shrine,34.790233,137.876809,
Q705916,Masumida Shrine,35.307325,136.801968,https://en.wikipedia.org/wiki/Masumida_Shrine
Q135040019,Masutamineno Shrine,37.573524,141.002775,
Q134926783,Masuyasu Shrine,,,
Q11519667,Matafuri Shrine,34.89163889,135.80925,
Q135460152,Matakura Shrine,37.282558,138.785659,
Q135038747,Matano Shrine,34.949238694,135.730199194,
Q135041470,Materafuno Shrine,33.375021,130.769714,
Q135198256,Materafuno Shrine okumiya,33.377602,130.769051,
Q135038778,Matono Shrine,35.039132,135.771475,
Q135040436,Matotano Shrine,,,
Q134955700,Matsuba Shrine,34.840718,138.055503,
Q11529360,Matsubara Hachiman Shrine,34.785519,134.706189,
Q11239245,Matsubara Shrine,35.651555555,136.054805555,
Q11529439,Matsubara Shrine,35.27667,136.98833,
Q11529437,Matsubara Shrine,35.249457278,139.159889093,
Q11529440,Matsubara Shrine,31.586444444,130.557444444,
Q59282619,Matsubara Shrine,34.736139,135.345778,
Q128866995,Matsubara Shrine,34.73444,135.34583,
Q135154740,Matsubara Shrine,36.263531,140.03891,
Q135434007,Matsubara Shrine,32.063366,130.589951,
Q135434127,Matsubara Shrine,,,
Q135434473,Matsubara Shrine,31.477268,131.110931,
Q11531528,Matsubase Shrine,32.65302778,130.67472222,
Q11532238,Matsubayama Tenmangū,,,
Q117412114,Matsubushi Shrine (Matsubushi),35.926638888,139.812833333,
Q59948251,Matsudaira Tōshō-gū,35.0506,137.2606,https://en.wikipedia.org/wiki/Matsudaira_T%C5%8Dsh%C5%8D-g%C5%AB
Q11532218,Matsudate Sugawara Shrine,40.159,140.779944444,
Q11530716,Matsudo Shrine,35.780644444,139.897788888,
Q11239221,Matsue Gokoku Shrine,35.476703,133.0496192,
Q22120369,Matsue Shrine,35.473922222,133.050338888,
Q11530086,Matsugasaki Shrine,37.909283,140.106619,
Q135195137,Matsuhama Inari Shrine,37.951304,139.142768,
Q85881324,Matsuho Shrine,34.534139,134.988944,
Q11529174,Matsui Shrine,32.50925,130.59944444,
Q135041404,Matsui Shrine,,,
Q114078034,Matsukijima Hachiman-sha,,,
Q106852402,Matsumae Gokoku Shrine,41.441472222,140.116972222,
Q11531224,Matsumoto Shrine,36.240056,137.969028,
Q124482385,Matsunaga Shrine,36.130722,139.68778,
Q11529025,Matsunokidaimyōjin,34.64579167,135.50344444,
Q135433607,Matsunoo Shrine,,,
Q135433624,Matsunoo Shrine,,,
Q135433905,Matsunoo Shrine,,,
Q135434152,Matsunoo Shrine,,,
Q135434406,Matsunoo Shrine,,,
Q135434569,Matsunoo Shrine,,,
Q135459498,Matsunoo Shrine,,,
Q135459894,Matsunoo Shrine,,,
Q135459935,Matsunoo Shrine,,,
Q135460597,Matsunoo Shrine,,,
Q135460707,Matsunoo Shrine,,,
Q135460795,Matsunoo Shrine,,,
Q135464006,Matsunoo Shrine,,,
Q135464418,Matsunoo Shrine,,,
Q135464604,Matsunoo Shrine,,,
Q135464636,Matsunoo Shrine,,,
Q710302,Matsunoo Taisha,34.999975,135.685014,https://en.wikipedia.org/wiki/Matsunoo_Taisha
Q135039690,Matsunowono Shrine,35.729725,138.71781,
Q135190267,Matsuo Hachiōji Shrine,34.700557,137.819829,
Q11529682,Matsuo Inari Shrine,34.674097,135.179542,
Q11529679,Matsuo Shrine,35.078305,135.569807,
Q11529681,Matsuo Shrine,34.8225,135.384167,
Q38276136,Matsuo Shrine,34.69489,135.190923,
Q111824775,Matsuo Shrine,37.14768001,138.64638645,
Q119929646,Matsuo Shrine,34.996583,136.07778,
Q119929719,Matsuo Shrine,,,
Q134594917,Matsuo Shrine,,,
Q134594930,Matsuo Shrine,,,
Q134595525,Matsuo Shrine,,,
Q134596138,Matsuo Shrine,,,
Q134596325,Matsuo Shrine,,,
Q134955642,Matsuo Shrine,34.703506,137.727661,
Q134955732,Matsuo Shrine,,,
Q134956213,Matsuo Shrine,,,
Q134956304,Matsuo Shrine,34.680538,137.688309,
Q134956374,Matsuo Shrine,34.671062,137.831467,
Q134957017,Matsuo Shrine,34.678745,137.82988,
Q134957241,Matsuo Shrine,,,
Q134957657,Matsuo Shrine,,,
Q134957977,Matsuo Shrine,34.704399,137.826492,
Q134958367,Matsuo Shrine,34.81739,137.89473,
Q134988854,Matsuo Shrine,,,
Q134989193,Matsuo Shrine,,,
Q135040497,Matsuo Shrine,,,
Q135153761,Matsuo Shrine,,,
Q135195037,Matsuo Shrine,37.147199,138.646157,
Q135260493,Matsuo Shrine,36.693703,139.754791,
Q135425397,Matsuo Shrine,36.324406,139.330078,
Q123678928,Matsuo Shrine (Yokohama),35.422361,139.53625,
Q135195227,Matsuoji Temple Aobayama Gongen (reference),35.497436,135.469313,
Q135433700,Matsuozaki Shrine,,,
Q11532402,Matsusaka Shrine,34.573722222,136.524777777,
Q135186429,Matsusaka Shrine,34.573742,136.524816,
Q131911233,"Matsusaki Inari Shrine (Matsudo, Matsudo)",35.781688,139.898255,
Q11530226,Matsusaki Shrine,35.77175,140.531667,
Q106852385,Matsushima Shrine,35.68465,139.78544,
Q134987072,Matsushima Shrine,,,
Q134988743,Matsushima Shrine,34.337791,134.066696,
Q135351825,Matsushiro Ōji Shrine,,,
Q135069191,Matsushita Shrine,,,
Q11529766,Matsuyama Eight Shrines of Hachiman,,,
Q11529911,Matsuyama Shrine,33.856694444,132.783388888,
Q134956257,Matsuyama Shrine,35.225758,138.605499,
Q11529909,Matsuyamajinsha,34.75452778,135.54047222,
Q135351821,Matsuzaka Ōji Shrine,,,
Q97213500,Mayama Toyotomi Shrine,36.716667,138.378056,
Q133815092,Mayumi Shrine,36.551637,140.587446,
Q135260485,Mayumi Shrine,,,
Q134887005,Mayuzumi Shrine,36.269687,139.138176,
Q3304192,Mefu Shrine,34.817074,135.35821,https://en.wikipedia.org/wiki/Mefu_Shrine
Q11429659,Mefu Shrine,35.466439,133.058786,
Q135195313,Mefu Shrine,35.598812,134.959012,
Q11446282,Megu Shrine,34.839944,135.582917,
Q106852432,Meguro Gokoku Shrine,35.634174,139.688873,
Q135039027,Meharano- Shrine,,,
Q287165,Meiji Jingū,35.676111111,139.699166666,https://en.wikipedia.org/wiki/Meiji_Shrine
Q109774769,Meiji Shrine,35.79731,139.91548,
